event_id;simID;index;Zone Air CO2 Concentration;Zone Mean Air Temperature;Zone Air Relative Humidity;Occupancy;Ventilation;BinaryOccupancy;Datetime;maxOccupants;_volume;presence_shift;event_start;presence_analysis;start_time;end_time;start_co2;end_co2;measurement_decay_constant
24;54;8896;498.44;18.0;24.53;0.0;0.0;0;11/10  04:17:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8897;498.44;18.0;24.52;0.0;0.0;0;11/10  04:18:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8898;498.43;18.0;24.51;0.0;0.0;0;11/10  04:19:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8899;498.43;18.0;24.5;0.0;0.0;0;11/10  04:20:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8900;498.42;18.0;24.49;0.0;0.0;0;11/10  04:21:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8901;498.42;18.0;24.48;0.0;0.0;0;11/10  04:22:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8902;498.41;18.0;24.48;0.0;0.0;0;11/10  04:23:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8903;498.41;18.0;24.47;0.0;0.0;0;11/10  04:24:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8904;498.41;18.0;24.46;0.0;0.0;0;11/10  04:25:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8905;498.4;18.0;24.45;0.0;0.0;0;11/10  04:26:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8906;498.4;18.0;24.44;0.0;0.0;0;11/10  04:27:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8907;498.39;18.0;24.43;0.0;0.0;0;11/10  04:28:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8908;498.39;18.0;24.42;0.0;0.0;0;11/10  04:29:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8909;498.39;18.0;24.41;0.0;0.0;0;11/10  04:30:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8910;498.38;18.0;24.41;0.0;0.0;0;11/10  04:31:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8911;498.38;18.0;24.4;0.0;0.0;0;11/10  04:32:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8912;498.38;18.0;24.39;0.0;0.0;0;11/10  04:33:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8913;498.37;18.0;24.38;0.0;0.0;0;11/10  04:34:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8914;498.37;18.0;24.37;0.0;0.0;0;11/10  04:35:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8915;498.36;18.0;24.36;0.0;0.0;0;11/10  04:36:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8916;498.36;18.0;24.35;0.0;0.0;0;11/10  04:37:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8917;498.36;18.0;24.34;0.0;0.0;0;11/10  04:38:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8918;498.35;18.0;24.33;0.0;0.0;0;11/10  04:39:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8919;498.35;18.0;24.33;0.0;0.0;0;11/10  04:40:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8920;498.35;18.0;24.32;0.0;0.0;0;11/10  04:41:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8921;498.34;18.0;24.31;0.0;0.0;0;11/10  04:42:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8922;498.34;18.0;24.3;0.0;0.0;0;11/10  04:43:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8923;498.34;18.0;24.29;0.0;0.0;0;11/10  04:44:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8924;498.33;18.0;24.28;0.0;0.0;0;11/10  04:45:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8925;498.33;18.0;24.27;0.0;0.0;0;11/10  04:46:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8926;498.33;18.0;24.26;0.0;0.0;0;11/10  04:47:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8927;498.32;18.0;24.25;0.0;0.0;0;11/10  04:48:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8928;498.32;18.0;24.24;0.0;0.0;0;11/10  04:49:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8929;498.32;18.0;24.24;0.0;0.0;0;11/10  04:50:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8930;498.31;18.0;24.23;0.0;0.0;0;11/10  04:51:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8931;498.31;18.0;24.22;0.0;0.0;0;11/10  04:52:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8932;498.31;18.0;24.21;0.0;0.0;0;11/10  04:53:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8933;498.31;18.0;24.2;0.0;0.0;0;11/10  04:54:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8934;498.3;18.0;24.19;0.0;0.0;0;11/10  04:55:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8935;498.3;18.0;24.18;0.0;0.0;0;11/10  04:56:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8936;498.3;18.0;24.17;0.0;0.0;0;11/10  04:57:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8937;498.29;18.0;24.16;0.0;0.0;0;11/10  04:58:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8938;498.29;18.0;24.15;0.0;0.0;0;11/10  04:59:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8939;498.29;18.0;24.15;0.0;0.0;0;11/10  05:00:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8940;498.28;18.0;24.14;0.0;0.0;0;11/10  05:01:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8941;498.28;18.0;24.13;0.0;0.0;0;11/10  05:02:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8942;498.28;18.0;24.12;0.0;0.0;0;11/10  05:03:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8943;498.28;18.0;24.11;0.0;0.0;0;11/10  05:04:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8944;498.27;18.0;24.1;0.0;0.0;0;11/10  05:05:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8945;498.27;18.0;24.09;0.0;0.0;0;11/10  05:06:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8946;498.27;18.0;24.08;0.0;0.0;0;11/10  05:07:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8947;498.27;18.0;24.08;0.0;0.0;0;11/10  05:08:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8948;498.26;18.0;24.07;0.0;0.0;0;11/10  05:09:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8949;498.26;18.0;24.06;0.0;0.0;0;11/10  05:10:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8950;498.26;18.0;24.05;0.0;0.0;0;11/10  05:11:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8951;498.26;18.0;24.04;0.0;0.0;0;11/10  05:12:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8952;498.25;18.0;24.04;0.0;0.0;0;11/10  05:13:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8953;498.25;18.0;24.03;0.0;0.0;0;11/10  05:14:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8954;498.25;18.0;24.02;0.0;0.0;0;11/10  05:15:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8955;498.25;18.0;24.01;0.0;0.0;0;11/10  05:16:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8956;498.24;18.0;24.0;0.0;0.0;0;11/10  05:17:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8957;498.24;18.0;24.0;0.0;0.0;0;11/10  05:18:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8958;498.24;18.0;23.99;0.0;0.0;0;11/10  05:19:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8959;498.24;18.0;23.98;0.0;0.0;0;11/10  05:20:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8960;498.23;18.0;23.97;0.0;0.0;0;11/10  05:21:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8961;498.23;18.0;23.97;0.0;0.0;0;11/10  05:22:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8962;498.23;18.0;23.96;0.0;0.0;0;11/10  05:23:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8963;498.23;18.0;23.95;0.0;0.0;0;11/10  05:24:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8964;498.22;18.0;23.95;0.0;0.0;0;11/10  05:25:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8965;498.22;18.0;23.94;0.0;0.0;0;11/10  05:26:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8966;498.22;18.0;23.93;0.0;0.0;0;11/10  05:27:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8967;498.22;18.0;23.92;0.0;0.0;0;11/10  05:28:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8968;498.22;18.0;23.92;0.0;0.0;0;11/10  05:29:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8969;498.21;18.0;23.91;0.0;0.0;0;11/10  05:30:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8970;498.21;18.0;23.9;0.0;0.0;0;11/10  05:31:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8971;498.21;18.0;23.9;0.0;0.0;0;11/10  05:32:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8972;498.21;18.0;23.89;0.0;0.0;0;11/10  05:33:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8973;498.21;18.0;23.89;0.0;0.0;0;11/10  05:34:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8974;498.2;18.0;23.88;0.0;0.0;0;11/10  05:35:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8975;498.2;18.0;23.87;0.0;0.0;0;11/10  05:36:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8976;498.2;18.0;23.87;0.0;0.0;0;11/10  05:37:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8977;498.2;18.0;23.86;0.0;0.0;0;11/10  05:38:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8978;498.2;18.0;23.85;0.0;0.0;0;11/10  05:39:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8979;498.19;18.0;23.85;0.0;0.0;0;11/10  05:40:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8980;498.19;18.0;23.84;0.0;0.0;0;11/10  05:41:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8981;498.19;18.0;23.84;0.0;0.0;0;11/10  05:42:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8982;498.19;18.0;23.83;0.0;0.0;0;11/10  05:43:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8983;498.19;18.0;23.82;0.0;0.0;0;11/10  05:44:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8984;498.18;18.0;23.82;0.0;0.0;0;11/10  05:45:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8985;498.18;18.0;23.81;0.0;0.0;0;11/10  05:46:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8986;498.18;18.0;23.81;0.0;0.0;0;11/10  05:47:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8987;498.18;18.0;23.8;0.0;0.0;0;11/10  05:48:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8988;498.18;18.0;23.8;0.0;0.0;0;11/10  05:49:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8989;498.18;18.0;23.79;0.0;0.0;0;11/10  05:50:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8990;498.17;18.0;23.78;0.0;0.0;0;11/10  05:51:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8991;498.17;18.0;23.78;0.0;0.0;0;11/10  05:52:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8992;498.17;18.0;23.77;0.0;0.0;0;11/10  05:53:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8993;498.17;18.0;23.77;0.0;0.0;0;11/10  05:54:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8994;498.17;18.0;23.76;0.0;0.0;0;11/10  05:55:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8995;498.17;18.0;23.76;0.0;0.0;0;11/10  05:56:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8996;498.16;18.0;23.75;0.0;0.0;0;11/10  05:57:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8997;498.16;18.0;23.75;0.0;0.0;0;11/10  05:58:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8998;498.16;18.0;23.74;0.0;0.0;0;11/10  05:59:00;1.0;63.07;0;0;Ignore;;;;;
24;54;8999;498.16;18.0;23.74;0.0;0.0;0;11/10  06:00:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9000;498.16;18.0;23.73;0.0;0.0;0;11/10  06:01:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9001;498.16;18.0;23.73;0.0;0.0;0;11/10  06:02:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9002;498.15;18.0;23.72;0.0;0.0;0;11/10  06:03:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9003;498.15;18.0;23.72;0.0;0.0;0;11/10  06:04:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9004;498.15;18.0;23.71;0.0;0.0;0;11/10  06:05:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9005;498.15;18.0;23.71;0.0;0.0;0;11/10  06:06:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9006;498.15;18.0;23.7;0.0;0.0;0;11/10  06:07:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9007;498.15;18.0;23.7;0.0;0.0;0;11/10  06:08:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9008;498.15;18.0;23.69;0.0;0.0;0;11/10  06:09:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9009;498.14;18.0;23.69;0.0;0.0;0;11/10  06:10:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9010;498.14;18.0;23.69;0.0;0.0;0;11/10  06:11:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9011;498.14;18.0;23.68;0.0;0.0;0;11/10  06:12:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9012;498.14;18.0;23.68;0.0;0.0;0;11/10  06:13:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9013;498.14;18.0;23.67;0.0;0.0;0;11/10  06:14:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9014;498.14;18.0;23.67;0.0;0.0;0;11/10  06:15:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9015;498.14;18.0;23.66;0.0;0.0;0;11/10  06:16:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9016;498.13;18.0;23.66;0.0;0.0;0;11/10  06:17:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9017;498.13;18.0;23.66;0.0;0.0;0;11/10  06:18:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9018;498.13;18.0;23.65;0.0;0.0;0;11/10  06:19:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9019;498.13;18.0;23.65;0.0;0.0;0;11/10  06:20:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9020;498.13;18.0;23.64;0.0;0.0;0;11/10  06:21:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9021;498.13;18.0;23.64;0.0;0.0;0;11/10  06:22:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9022;498.13;18.0;23.63;0.0;0.0;0;11/10  06:23:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9023;498.13;18.0;23.63;0.0;0.0;0;11/10  06:24:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9024;498.12;18.0;23.63;0.0;0.0;0;11/10  06:25:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9025;498.12;18.0;23.62;0.0;0.0;0;11/10  06:26:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9026;498.12;18.0;23.62;0.0;0.0;0;11/10  06:27:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9027;498.12;18.0;23.62;0.0;0.0;0;11/10  06:28:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9028;498.12;18.0;23.61;0.0;0.0;0;11/10  06:29:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9029;498.12;18.0;23.61;0.0;0.0;0;11/10  06:30:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9030;498.12;18.0;23.6;0.0;0.0;0;11/10  06:31:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9031;498.12;18.0;23.6;0.0;0.0;0;11/10  06:32:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9032;498.11;18.0;23.6;0.0;0.0;0;11/10  06:33:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9033;498.11;18.0;23.59;0.0;0.0;0;11/10  06:34:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9034;498.11;18.0;23.59;0.0;0.0;0;11/10  06:35:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9035;498.11;18.0;23.59;0.0;0.0;0;11/10  06:36:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9036;498.11;18.0;23.58;0.0;0.0;0;11/10  06:37:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9037;498.11;18.0;23.58;0.0;0.0;0;11/10  06:38:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9038;498.11;18.0;23.58;0.0;0.0;0;11/10  06:39:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9039;498.11;18.0;23.57;0.0;0.0;0;11/10  06:40:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9040;498.11;18.0;23.57;0.0;0.0;0;11/10  06:41:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9041;498.11;18.0;23.57;0.0;0.0;0;11/10  06:42:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9042;498.1;18.0;23.56;0.0;0.0;0;11/10  06:43:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9043;498.1;18.0;23.56;0.0;0.0;0;11/10  06:44:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9044;498.1;18.0;23.56;0.0;0.0;0;11/10  06:45:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9045;498.1;18.0;23.55;0.0;0.0;0;11/10  06:46:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9046;498.1;18.0;23.55;0.0;0.0;0;11/10  06:47:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9047;498.1;18.0;23.55;0.0;0.0;0;11/10  06:48:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9048;498.1;18.0;23.54;0.0;0.0;0;11/10  06:49:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9049;498.1;18.0;23.54;0.0;0.0;0;11/10  06:50:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9050;498.1;18.0;23.54;0.0;0.0;0;11/10  06:51:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9051;498.1;18.0;23.53;0.0;0.0;0;11/10  06:52:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9052;498.09;18.0;23.53;0.0;0.0;0;11/10  06:53:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9053;498.09;18.0;23.53;0.0;0.0;0;11/10  06:54:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9054;498.09;18.0;23.53;0.0;0.0;0;11/10  06:55:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9055;498.09;18.0;23.52;0.0;0.0;0;11/10  06:56:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9056;498.09;18.0;23.52;0.0;0.0;0;11/10  06:57:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9057;498.09;18.0;23.52;0.0;0.0;0;11/10  06:58:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9058;498.09;18.0;23.51;0.0;0.0;0;11/10  06:59:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9059;498.09;18.0;23.51;0.0;0.0;0;11/10  07:00:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9060;498.09;18.41;22.91;0.0;0.0;0;11/10  07:01:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9061;498.09;19.04;22.03;0.0;0.0;0;11/10  07:02:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9062;498.09;19.68;21.16;0.0;0.0;0;11/10  07:03:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9063;498.08;20.27;20.4;0.0;0.0;0;11/10  07:04:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9064;498.08;20.79;19.76;0.0;0.0;0;11/10  07:05:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9065;498.08;21.0;19.5;0.0;0.0;0;11/10  07:06:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9066;498.08;21.0;19.5;0.0;0.0;0;11/10  07:07:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9067;498.08;21.0;19.49;0.0;0.0;0;11/10  07:08:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9068;498.08;21.0;19.49;0.0;0.0;0;11/10  07:09:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9069;498.08;21.0;19.49;0.0;0.0;0;11/10  07:10:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9070;498.08;21.0;19.49;0.0;0.0;0;11/10  07:11:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9071;498.08;21.0;19.49;0.0;0.0;0;11/10  07:12:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9072;498.08;21.0;19.48;0.0;0.0;0;11/10  07:13:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9073;498.08;21.0;19.48;0.0;0.0;0;11/10  07:14:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9074;498.08;21.0;19.48;0.0;0.0;0;11/10  07:15:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9075;498.08;21.0;19.48;0.0;0.0;0;11/10  07:16:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9076;498.07;21.0;19.48;0.0;0.0;0;11/10  07:17:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9077;498.07;21.0;19.47;0.0;0.0;0;11/10  07:18:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9078;498.07;21.0;19.47;0.0;0.0;0;11/10  07:19:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9079;498.07;21.0;19.47;0.0;0.0;0;11/10  07:20:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9080;498.07;21.0;19.47;0.0;0.0;0;11/10  07:21:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9081;498.07;21.0;19.47;0.0;0.0;0;11/10  07:22:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9082;498.07;21.0;19.46;0.0;0.0;0;11/10  07:23:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9083;498.07;21.0;19.46;0.0;0.0;0;11/10  07:24:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9084;498.07;21.0;19.46;0.0;0.0;0;11/10  07:25:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9085;498.07;21.0;19.46;0.0;0.0;0;11/10  07:26:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9086;498.07;21.0;19.46;0.0;0.0;0;11/10  07:27:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9087;498.07;21.0;19.46;0.0;0.0;0;11/10  07:28:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9088;498.07;21.0;19.45;0.0;0.0;0;11/10  07:29:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9089;498.07;21.0;19.45;0.0;0.0;0;11/10  07:30:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9090;498.07;21.0;19.45;0.0;0.0;0;11/10  07:31:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9091;498.06;21.0;19.45;0.0;0.0;0;11/10  07:32:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9092;498.06;21.0;19.45;0.0;0.0;0;11/10  07:33:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9093;498.06;21.0;19.45;0.0;0.0;0;11/10  07:34:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9094;498.06;21.0;19.44;0.0;0.0;0;11/10  07:35:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9095;498.06;21.0;19.44;0.0;0.0;0;11/10  07:36:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9096;498.06;21.0;19.44;0.0;0.0;0;11/10  07:37:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9097;498.06;21.0;19.44;0.0;0.0;0;11/10  07:38:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9098;498.06;21.0;19.44;0.0;0.0;0;11/10  07:39:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9099;498.06;21.0;19.44;0.0;0.0;0;11/10  07:40:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9100;498.06;21.0;19.43;0.0;0.0;0;11/10  07:41:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9101;498.06;21.0;19.43;0.0;0.0;0;11/10  07:42:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9102;498.06;21.0;19.43;0.0;0.0;0;11/10  07:43:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9103;498.06;21.0;19.43;0.0;0.0;0;11/10  07:44:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9104;498.06;21.0;19.43;0.0;0.0;0;11/10  07:45:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9105;498.06;21.0;19.43;0.0;0.0;0;11/10  07:46:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9106;498.06;21.0;19.42;0.0;0.0;0;11/10  07:47:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9107;498.06;21.0;19.42;0.0;0.0;0;11/10  07:48:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9108;498.05;21.0;19.42;0.0;0.0;0;11/10  07:49:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9109;498.05;21.0;19.42;0.0;0.0;0;11/10  07:50:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9110;498.05;21.0;19.42;0.0;0.0;0;11/10  07:51:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9111;498.05;21.0;19.42;0.0;0.0;0;11/10  07:52:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9112;498.05;21.0;19.42;0.0;0.0;0;11/10  07:53:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9113;498.05;21.0;19.42;0.0;0.0;0;11/10  07:54:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9114;498.05;21.0;19.41;0.0;0.0;0;11/10  07:55:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9115;498.05;21.0;19.41;0.0;0.0;0;11/10  07:56:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9116;498.05;21.0;19.41;0.0;0.0;0;11/10  07:57:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9117;498.05;21.0;19.41;0.0;0.0;0;11/10  07:58:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9118;498.05;21.0;19.41;0.0;0.0;0;11/10  07:59:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9119;498.05;21.0;19.41;0.0;0.0;0;11/10  08:00:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9120;498.05;21.0;19.41;0.0;0.0;0;11/10  08:01:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9121;498.05;21.0;19.4;0.0;0.0;0;11/10  08:02:00;1.0;63.07;0;0;Ignore;;;;;
24;54;9122;498.05;21.0;19.4;0.0;0.0;0;11/10  08:03:00;1.0;63.07;0;0;Ignore;;;;;
