temperature,humidity,ventilation rate,volume,CO2_variance,features,scaledFeatures,prediction
22.63,39.96,0.0,55.49,0.19844999999996132,[22.63    39.96     0.      55.49     0.19845],[ 0.26982292 -0.08332036 -0.04311306 -1.6220334  -0.47450811],3
22.63,39.98,0.0,55.49,0.186050000000043,[22.63    39.98     0.      55.49     0.18605],[ 0.26982292 -0.0819493  -0.04311306 -1.6220334  -0.47753666],3
22.64,39.99,0.0,55.49,0.186050000000043,[22.64    39.99     0.      55.49     0.18605],[ 0.27727766 -0.08126377 -0.04311306 -1.6220334  -0.47753666],3
22.64,40.01,0.0,55.49,0.17404999999995172,[22.64    40.01     0.      55.49     0.17405],[ 0.27727766 -0.07989272 -0.04311306 -1.6220334  -0.48046752],3
22.64,40.02,0.0,55.49,0.3363999999999321,[22.64   40.02    0.     55.49    0.3364],[ 0.27727766 -0.07920719 -0.04311306 -1.6220334  -0.44081545],3
22.65,40.03,0.0,55.49,0.1624499999999637,[22.65    40.03     0.      55.49     0.16245],[ 0.2847324  -0.07852166 -0.04311306 -1.6220334  -0.48330068],3
22.65,40.04,0.0,55.49,0.3080333333333564,[22.65       40.04        0.         55.49        0.30803333],[ 0.2847324  -0.07783613 -0.04311306 -1.6220334  -0.44774367],3
22.66,40.05,0.0,55.49,0.28623333333331463,[22.66       40.05        0.         55.49        0.28623333],[ 0.29218714 -0.0771506  -0.04311306 -1.6220334  -0.45306807],3
22.69,31.77,0.0,58.72,0.13519999999999055,[22.69   31.77    0.     58.72    0.1352],[ 0.31455137 -0.6447684  -0.04311306 -1.13549604 -0.48995617],3
22.75,31.74,0.0,58.72,0.15124999999991245,[22.75    31.74     0.      58.72     0.15125],[ 0.35927982 -0.64682499 -0.04311306 -1.13549604 -0.48603615],3
22.82,31.71,0.0,58.72,0.1681999999999578,[22.82   31.71    0.     58.72    0.1682],[ 0.41146301 -0.64888157 -0.04311306 -1.13549604 -0.48189631],3
22.84,54.08,0.0,72.66,2.163200000000558,[22.84   54.08    0.     72.66    2.1632],[ 0.42637249  0.88464623 -0.04311306  0.96429677  0.00535887],1
22.86,31.69,0.0,58.72,0.17999999999994543,[22.86 31.69  0.   58.72  0.18],[ 0.44128197 -0.65025263 -0.04311306 -1.13549604 -0.4790143 ],3
22.86,53.87,0.0,72.66,2.204999999999809,[22.86  53.87   0.    72.66   2.205],[ 0.44128197  0.87025012 -0.04311306  0.96429677  0.01556803],1
22.94,37.9,0.0,58.72,0.0017999999999967259,[2.294e+01 3.790e+01 0.000e+00 5.872e+01 1.800e-03],[ 0.50091991 -0.22453928 -0.04311306 -1.13549604 -0.52253755],3
22.95,37.9,0.0,58.72,0.0017999999999967259,[2.295e+01 3.790e+01 0.000e+00 5.872e+01 1.800e-03],[ 0.50837465 -0.22453928 -0.04311306 -1.13549604 -0.52253755],3
23.0,79.49,0.0,72.66,0.0071999999999869035,[2.300e+01 7.949e+01 0.000e+00 7.266e+01 7.200e-03],[ 0.54564836  2.62657476 -0.04311306  0.96429677 -0.52121866],1
23.01,79.46,0.0,72.66,0.007200000000014188,[2.301e+01 7.946e+01 0.000e+00 7.266e+01 7.200e-03],[ 0.5531031   2.62451817 -0.04311306  0.96429677 -0.52121866],1
23.01,79.48,0.0,72.66,0.006050000000039017,[2.301e+01 7.948e+01 0.000e+00 7.266e+01 6.050e-03],[ 0.5531031   2.62588923 -0.04311306  0.96429677 -0.52149954],1
23.02,79.43,0.0,72.66,0.0071999999999869035,[2.302e+01 7.943e+01 0.000e+00 7.266e+01 7.200e-03],[ 0.56055784  2.62246159 -0.04311306  0.96429677 -0.52121866],1
23.02,79.45,0.0,72.66,0.007200000000068758,[2.302e+01 7.945e+01 0.000e+00 7.266e+01 7.200e-03],[ 0.56055784  2.62383265 -0.04311306  0.96429677 -0.52121866],1
23.03,31.61,0.0,58.72,0.2311999999998887,[23.03   31.61    0.     58.72    0.2312],[ 0.56801258 -0.65573686 -0.04311306 -1.13549604 -0.46650931],3
23.03,38.47,0.0,70.09,0.14579999999998036,[23.03   38.47    0.     70.09    0.1458],[ 0.56801258 -0.18546414 -0.04311306  0.57717572 -0.48736725],1
23.03,79.4,0.0,72.66,0.007200000000068758,[2.303e+01 7.940e+01 0.000e+00 7.266e+01 7.200e-03],[ 0.56801258  2.620405   -0.04311306  0.96429677 -0.52121866],1
23.03,79.42,0.0,72.66,0.0071999999999869035,[2.303e+01 7.942e+01 0.000e+00 7.266e+01 7.200e-03],[ 0.56801258  2.62177606 -0.04311306  0.96429677 -0.52121866],1
23.04,38.47,0.0,70.09,0.29160000000003744,[23.04   38.47    0.     70.09    0.2916],[ 0.57546732 -0.18546414 -0.04311306  0.57717572 -0.45175732],1
23.04,79.37,0.0,72.66,0.0071999999999869035,[2.304e+01 7.937e+01 0.000e+00 7.266e+01 7.200e-03],[ 0.57546732  2.61834842 -0.04311306  0.96429677 -0.52121866],1
23.04,79.39,0.0,72.66,0.008450000000014187,[2.304e+01 7.939e+01 0.000e+00 7.266e+01 8.450e-03],[ 0.57546732  2.61971947 -0.04311306  0.96429677 -0.52091336],1
23.05,38.47,0.0,70.09,0.30250000000002814,[23.05   38.47    0.     70.09    0.3025],[ 0.58292206 -0.18546414 -0.04311306  0.57717572 -0.44909513],1
23.05,79.34,0.0,72.66,0.007200000000014188,[2.305e+01 7.934e+01 0.000e+00 7.266e+01 7.200e-03],[ 0.58292206  2.61629183 -0.04311306  0.96429677 -0.52121866],1
23.05,79.35,0.0,72.66,0.007200000000014188,[2.305e+01 7.935e+01 0.000e+00 7.266e+01 7.200e-03],[ 0.58292206  2.61697736 -0.04311306  0.96429677 -0.52121866],1
23.06,38.47,0.0,70.09,0.3080333333333564,[23.06       38.47        0.         70.09        0.30803333],[ 0.59037681 -0.18546414 -0.04311306  0.57717572 -0.44774367],1
23.06,79.3,0.0,72.66,0.007200000000014188,[2.306e+01 7.930e+01 0.000e+00 7.266e+01 7.200e-03],[ 0.59037681  2.61354971 -0.04311306  0.96429677 -0.52121866],1
23.06,79.32,0.0,72.66,0.008449999999925512,[2.306e+01 7.932e+01 0.000e+00 7.266e+01 8.450e-03],[ 0.59037681  2.61492077 -0.04311306  0.96429677 -0.52091336],1
23.07,38.47,0.0,70.09,0.319233333333491,[23.07       38.47        0.         70.09        0.31923333],[ 0.59783155 -0.18546414 -0.04311306  0.57717572 -0.44500821],1
23.07,79.27,0.0,72.66,0.008450000000014187,[2.307e+01 7.927e+01 0.000e+00 7.266e+01 8.450e-03],[ 0.59783155  2.61149313 -0.04311306  0.96429677 -0.52091336],1
23.07,79.29,0.0,72.66,6.981100000000839,[23.07   79.29    0.     72.66    6.9811],[ 0.59783155  2.61286419 -0.04311306  0.96429677  1.18207404],1
23.08,38.48,0.0,70.09,0.1681999999999578,[23.08   38.48    0.     70.09    0.1682],[ 0.60528629 -0.18477861 -0.04311306  0.57717572 -0.48189631],1
23.08,79.23,0.0,72.66,0.008450000000014187,[2.308e+01 7.923e+01 0.000e+00 7.266e+01 8.450e-03],[ 0.60528629  2.60875101 -0.04311306  0.96429677 -0.52091336],1
23.08,79.24,0.0,72.66,4.743199999999776,[23.08   79.24    0.     72.66    4.7432],[ 0.60528629  2.60943654 -0.04311306  0.96429677  0.6354934 ],1
23.08,79.25,0.0,72.66,0.00844999999998463,[2.308e+01 7.925e+01 0.000e+00 7.266e+01 8.450e-03],[ 0.60528629  2.61012207 -0.04311306  0.96429677 -0.52091336],1
23.08,79.26,0.0,72.66,6.444050000000522,[23.08    79.26     0.      72.66     6.44405],[ 0.60528629  2.6108076  -0.04311306  0.96429677  1.05090592],1
23.09,31.59,0.0,58.72,0.2450000000001114,[23.09  31.59   0.    58.72   0.245],[ 0.61274103 -0.65710792 -0.04311306 -1.13549604 -0.46313882],3
23.09,38.48,0.0,70.09,0.3422333333334096,[23.09       38.48        0.         70.09        0.34223333],[ 0.61274103 -0.18477861 -0.04311306  0.57717572 -0.43939073],1
23.09,79.19,0.0,72.66,0.018233333333332,"[2.30900000e+01 7.91900000e+01 0.00000000e+00 7.26600000e+01
 1.82333333e-02]",[ 0.61274103  2.6060089  -0.04311306  0.96429677 -0.5185239 ],1
23.09,79.2,0.0,72.66,0.26749821428572146,[23.09       79.2         0.         72.66        0.26749821],[ 0.61274103  2.60669443 -0.04311306  0.96429677 -0.4576439 ],1
23.09,79.21,0.0,72.66,1.0148333333337016,[23.09       79.21        0.         72.66        1.01483333],[ 0.61274103  2.60737996 -0.04311306  0.96429677 -0.27511612],1
23.09,79.22,0.0,72.66,1.6329333333338047,[23.09       79.22        0.         72.66        1.63293333],[ 0.61274103  2.60806548 -0.04311306  0.96429677 -0.1241525 ],1
23.1,38.48,0.0,70.09,0.35403333333339915,[23.1        38.48        0.         70.09        0.35403333],[ 0.62019577 -0.18477861 -0.04311306  0.57717572 -0.43650872],1
23.11,38.48,0.0,70.09,0.36603333333321736,[23.11       38.48        0.         70.09        0.36603333],[ 0.62765051 -0.18477861 -0.04311306  0.57717572 -0.43357786],1
23.11,40.11,0.0,58.72,1.6561999999998842,[23.11   40.11    0.     58.72    1.6562],[ 0.62765051 -0.07303743 -0.04311306 -1.13549604 -0.11846989],3
23.11,62.68,0.0,72.66,0.5990666666669504,[23.11       62.68        0.         72.66        0.59906667],[ 0.62765051  1.47420094 -0.04311306  0.96429677 -0.37666222],1
23.12,38.48,0.0,70.09,0.37823333333348474,[23.12       38.48        0.         70.09        0.37823333],[ 0.63510526 -0.18477861 -0.04311306  0.57717572 -0.43059815],1
23.12,62.7,0.0,72.66,0.08404999999994034,[23.12    62.7      0.      72.66     0.08405],[ 0.63510526  1.475572   -0.04311306  0.96429677 -0.50244896],1
23.13,38.48,0.0,70.09,0.19845000000006877,[23.13    38.48     0.      70.09     0.19845],[ 0.64256    -0.18477861 -0.04311306  0.57717572 -0.47450811],1
23.14,38.48,0.0,70.09,0.40323333333335737,[23.14       38.48        0.         70.09        0.40323333],[ 0.65001474 -0.18477861 -0.04311306  0.57717572 -0.4244922 ],1
23.15,31.57,0.0,58.72,0.2737999999999226,[23.15   31.57    0.     58.72    0.2738],[ 0.65746948 -0.65847897 -0.04311306 -1.13549604 -0.45610476],3
23.15,38.48,0.0,70.09,0.41603333333327364,[23.15       38.48        0.         70.09        0.41603333],[ 0.65746948 -0.18477861 -0.04311306  0.57717572 -0.42136595],1
23.16,38.48,0.0,70.09,0.21124999999998523,[23.16    38.48     0.      70.09     0.21125],[ 0.66492422 -0.18477861 -0.04311306  0.57717572 -0.47138186],1
23.17,38.49,0.0,70.09,0.4422333333331333,[23.17       38.49        0.         70.09        0.44223333],[ 0.67237896 -0.18409308 -0.04311306  0.57717572 -0.41496691],1
23.18,38.49,0.0,70.09,0.2312000000001206,[23.18   38.49    0.     70.09    0.2312],[ 0.6798337  -0.18409308 -0.04311306  0.57717572 -0.46650931],1
23.19,38.49,0.0,70.09,0.4761000000000753,[23.19   38.49    0.     70.09    0.4761],[ 0.68728845 -0.18409308 -0.04311306  0.57717572 -0.40669538],1
23.2,38.5,0.0,70.09,0.24499999999987268,[23.2   38.5    0.    70.09   0.245],[ 0.69474319 -0.18340756 -0.04311306  0.57717572 -0.46313882],1
23.2,79.31,0.0,72.66,0.061250000000047745,[2.320e+01 7.931e+01 0.000e+00 7.266e+01 6.125e-02],[ 0.69474319  2.61423524 -0.04311306  0.96429677 -0.50801759],1
23.21,38.5,0.0,70.09,0.2520500000000258,[23.21    38.5      0.      70.09     0.25205],[ 0.70219793 -0.18340756 -0.04311306  0.57717572 -0.46141694],1
23.21,79.27,0.0,72.66,1.328450000000178,[23.21    79.27     0.      72.66     1.32845],[ 0.70219793  2.61149313 -0.04311306  0.96429677 -0.19851896],1
23.22,31.56,0.0,58.72,0.30419999999989006,[23.22   31.56    0.     58.72    0.3042],[ 0.70965267 -0.6591645  -0.04311306 -1.13549604 -0.44867992],3
23.22,38.51,0.0,70.09,0.2592000000001015,[23.22   38.51    0.     70.09    0.2592],[ 0.70965267 -0.18272203 -0.04311306  0.57717572 -0.45967064],1
23.22,79.23,0.0,72.66,0.024999999999982946,[2.322e+01 7.923e+01 0.000e+00 7.266e+01 2.500e-02],[ 0.70965267  2.60875101 -0.04311306  0.96429677 -0.51687122],1
23.22,79.24,0.0,72.66,0.15746666666681527,[23.22       79.24        0.         72.66        0.15746667],[ 0.70965267  2.60943654 -0.04311306  0.96429677 -0.4845178 ],1
23.22,79.25,0.0,72.66,0.3522333333334695,[23.22       79.25        0.         72.66        0.35223333],[ 0.70965267  2.61012207 -0.04311306  0.96429677 -0.43694835],1
23.22,79.26,0.0,72.66,0.004999999999968168,[2.322e+01 7.926e+01 0.000e+00 7.266e+01 5.000e-03],[ 0.70965267  2.6108076  -0.04311306  0.96429677 -0.52175599],1
23.23,38.51,0.0,70.09,0.2664500000000133,[23.23    38.51     0.      70.09     0.26645],[ 0.71710741 -0.18272203 -0.04311306  0.57717572 -0.45789991],1
23.24,38.52,0.0,70.09,0.28125,[23.24    38.52     0.      70.09     0.28125],[ 0.72456215 -0.1820365  -0.04311306  0.57717572 -0.45428519],1
23.24,38.53,0.0,70.09,0.28125,[23.24    38.53     0.      70.09     0.28125],[ 0.72456215 -0.18135097 -0.04311306  0.57717572 -0.45428519],1
23.24,54.75,0.0,72.66,0.4140499999998676,[23.24    54.75     0.      72.66     0.41405],[ 0.72456215  0.93057665 -0.04311306  0.96429677 -0.42185036],1
23.25,38.54,0.0,70.09,0.2887999999999067,[23.25   38.54    0.     70.09    0.2888],[ 0.7320169  -0.18066544 -0.04311306  0.57717572 -0.45244119],1
23.25,54.79,0.0,72.66,0.40499999999987724,[23.25  54.79   0.    72.66   0.405],[ 0.7320169   0.93331877 -0.04311306  0.96429677 -0.42406071],1
23.26,38.56,0.0,70.09,0.3042000000000674,[23.26   38.56    0.     70.09    0.3042],[ 0.73947164 -0.17929438 -0.04311306  0.57717572 -0.44867992],1
23.26,54.82,0.0,72.66,0.39605000000008905,[23.26    54.82     0.      72.66     0.39605],[ 0.73947164  0.93537535 -0.04311306  0.96429677 -0.42624664],1
23.27,38.6,0.0,70.09,0.32805000000023204,[23.27    38.6      0.      70.09     0.32805],[ 0.74692638 -0.17655227 -0.04311306  0.57717572 -0.44285484],1
23.27,54.86,0.0,72.66,0.3960500000002914,[23.27    54.86     0.      72.66     0.39605],[ 0.74692638  0.93811747 -0.04311306  0.96429677 -0.42624664],1
23.27,79.05,0.0,72.66,0.4400250000003421,[23.27     79.05      0.       72.66      0.440025],[ 0.74692638  2.5964115  -0.04311306  0.96429677 -0.41550627],1
23.27,79.06,0.0,72.66,1.0224500000004162,[23.27    79.06     0.      72.66     1.02245],[ 0.74692638  2.59709702 -0.04311306  0.96429677 -0.27325584],1
23.27,79.07,0.0,72.66,0.00500000000003638,[2.327e+01 7.907e+01 0.000e+00 7.266e+01 5.000e-03],[ 0.74692638  2.59778255 -0.04311306  0.96429677 -0.52175599],1
23.28,41.11,0.0,58.72,0.011249999999996589,[2.328e+01 4.111e+01 0.000e+00 5.872e+01 1.125e-02],[ 0.75438112 -0.00448455 -0.04311306 -1.13549604 -0.5202295 ],3
23.28,54.91,0.0,72.66,0.387200000000096,[23.28   54.91    0.     72.66    0.3872],[ 0.75438112  0.94154511 -0.04311306  0.96429677 -0.42840815],1
23.28,79.03,0.0,72.66,0.03245666666669063,"[2.32800000e+01 7.90300000e+01 0.00000000e+00 7.26600000e+01
 3.24566667e-02]",[ 0.75438112  2.59504044 -0.04311306  0.96429677 -0.51505002],1
23.28,79.04,0.0,72.66,0.005000000000013643,[2.328e+01 7.904e+01 0.000e+00 7.266e+01 5.000e-03],[ 0.75438112  2.59572597 -0.04311306  0.96429677 -0.52175599],1
23.29,54.96,0.0,72.66,0.387200000000096,[23.29   54.96    0.     72.66    0.3872],[ 0.76183586  0.94497275 -0.04311306  0.96429677 -0.42840815],1
23.3,55.0,0.0,72.66,0.387200000000096,[23.3    55.      0.     72.66    0.3872],[ 0.7692906   0.94771487 -0.04311306  0.96429677 -0.42840815],1
23.37,41.13,0.0,58.72,0.012800000000031286,[2.337e+01 4.113e+01 0.000e+00 5.872e+01 1.280e-02],[ 0.82147379 -0.0031135  -0.04311306 -1.13549604 -0.51985093],3
23.4,41.14,0.0,58.72,0.012799999999976717,[2.340e+01 4.114e+01 0.000e+00 5.872e+01 1.280e-02],[ 0.84383802 -0.00242797 -0.04311306 -1.13549604 -0.51985093],3
23.45,41.13,0.0,58.72,0.01445000000001237,[2.345e+01 4.113e+01 0.000e+00 5.872e+01 1.445e-02],[ 0.88111173 -0.0031135  -0.04311306 -1.13549604 -0.51944794],3
23.47,38.64,0.0,55.49,0.08405000000001026,[23.47    38.64     0.      55.49     0.08405],[ 0.89602121 -0.17381015 -0.04311306 -1.6220334  -0.50244896],3
23.49,38.64,0.0,55.49,0.07604999999997251,[23.49    38.64     0.      55.49     0.07605],[ 0.91093069 -0.17381015 -0.04311306 -1.6220334  -0.50440286],3
23.51,41.59,0.0,58.72,0.938450000000084,[23.51    41.59     0.      58.72     0.93845],[ 0.92584018  0.02842083 -0.04311306 -1.13549604 -0.29377185],3
23.53,41.58,0.0,58.72,0.8978000000001188,[23.53   41.58    0.     58.72    0.8978],[ 0.94074966  0.0277353  -0.04311306 -1.13549604 -0.30370013],3
23.55,41.1,0.0,58.72,0.016199999999990996,[2.355e+01 4.110e+01 0.000e+00 5.872e+01 1.620e-02],[ 0.95565914 -0.00517008 -0.04311306 -1.13549604 -0.51902052],3
23.55,41.6,0.0,58.72,0.8580500000001519,[23.55    41.6      0.      58.72     0.85805],[ 0.95565914  0.02910635 -0.04311306 -1.13549604 -0.3134086 ],3
23.56,49.16,0.0,72.66,9.768200000000322,[23.56   49.16    0.     72.66    9.7682],[ 0.96311388  0.54736608 -0.04311306  0.96429677  1.86279029],1
23.56,60.91,0.0,72.66,0.00044999999999918147,[2.356e+01 6.091e+01 0.000e+00 7.266e+01 4.500e-04],[ 0.96311388  1.35286236 -0.04311306  0.96429677 -0.52286727],1
23.57,60.88,0.0,72.66,0.18493333333348655,[23.57       60.88        0.         72.66        0.18493333],[ 0.97056863  1.35080577 -0.04311306  0.96429677 -0.47780939],1
23.57,60.89,0.0,72.66,1.4964499999996381,[23.57    60.89     0.      72.66     1.49645],[ 0.97056863  1.3514913  -0.04311306  0.96429677 -0.15748694],1
23.6,67.51,0.0,72.66,1.5841999999995466,[23.6    67.51    0.     72.66    1.5842],[ 0.99293285  1.80531133 -0.04311306  0.96429677 -0.13605504],1
23.61,60.58,0.0,72.66,0.08820000000003056,[23.61   60.58    0.     72.66    0.0882],[ 1.00038759  1.33023991 -0.04311306  0.96429677 -0.50143537],1
23.62,60.58,0.0,72.66,0.6174000000001948,[23.62   60.58    0.     72.66    0.6174],[ 1.00784233  1.33023991 -0.04311306  0.96429677 -0.37218452],1
23.63,60.59,0.0,72.66,0.08404999999994034,[23.63    60.59     0.      72.66     0.08405],[ 1.01529708  1.33092544 -0.04311306  0.96429677 -0.50244896],1
23.63,60.6,0.0,72.66,0.08820000000003056,[23.63   60.6     0.     72.66    0.0882],[ 1.01529708  1.33161097 -0.04311306  0.96429677 -0.50143537],1
23.63,60.62,0.0,72.66,0.08820000000003056,[23.63   60.62    0.     72.66    0.0882],[ 1.01529708  1.33298202 -0.04311306  0.96429677 -0.50143537],1
23.64,39.68,0.0,72.8,1.125,[23.64  39.68   0.    72.8    1.125],[ 1.02275182 -0.10251516 -0.04311306  0.98538508 -0.24820922],1
23.71,61.1,0.0,72.66,0.05780000000004948,[2.371e+01 6.110e+01 0.000e+00 7.266e+01 5.780e-02],[ 1.07493501  1.3658874  -0.04311306  0.96429677 -0.50886021],1
23.71,61.12,0.0,72.66,0.05780000000004948,[2.371e+01 6.112e+01 0.000e+00 7.266e+01 5.780e-02],[ 1.07493501  1.36725846 -0.04311306  0.96429677 -0.50886021],1
23.71,61.13,0.0,72.66,0.05780000000004948,[2.371e+01 6.113e+01 0.000e+00 7.266e+01 5.780e-02],[ 1.07493501  1.36794399 -0.04311306  0.96429677 -0.50886021],1
23.71,61.14,0.0,72.66,0.05780000000004948,[2.371e+01 6.114e+01 0.000e+00 7.266e+01 5.780e-02],[ 1.07493501  1.36862952 -0.04311306  0.96429677 -0.50886021],1
23.71,61.15,0.0,72.66,0.05780000000004948,[2.371e+01 6.115e+01 0.000e+00 7.266e+01 5.780e-02],[ 1.07493501  1.36931505 -0.04311306  0.96429677 -0.50886021],1
23.71,61.16,0.0,72.66,0.05780000000004948,[2.371e+01 6.116e+01 0.000e+00 7.266e+01 5.780e-02],[ 1.07493501  1.37000058 -0.04311306  0.96429677 -0.50886021],1
23.71,61.17,0.0,72.66,0.05780000000004948,[2.371e+01 6.117e+01 0.000e+00 7.266e+01 5.780e-02],[ 1.07493501  1.3706861  -0.04311306  0.96429677 -0.50886021],1
23.71,61.18,0.0,72.66,0.06124999999988859,[2.371e+01 6.118e+01 0.000e+00 7.266e+01 6.125e-02],[ 1.07493501  1.37137163 -0.04311306  0.96429677 -0.50801759],1
23.71,61.19,0.0,72.66,0.05780000000004948,[2.371e+01 6.119e+01 0.000e+00 7.266e+01 5.780e-02],[ 1.07493501  1.37205716 -0.04311306  0.96429677 -0.50886021],1
23.71,61.2,0.0,72.66,0.06125000000012733,[2.371e+01 6.120e+01 0.000e+00 7.266e+01 6.125e-02],[ 1.07493501  1.37274269 -0.04311306  0.96429677 -0.50801759],1
23.73,50.83,0.0,58.72,0.15680000000016042,[23.73   50.83    0.     58.72    0.1568],[ 1.08984449  0.66184938 -0.04311306 -1.13549604 -0.48468063],3
23.73,50.84,0.0,58.72,0.5060249999998936,[23.73     50.84      0.       58.72      0.506025],[ 1.08984449  0.66253491 -0.04311306 -1.13549604 -0.39938655],3
23.74,50.82,0.0,58.72,9.205299999999644,[23.74   50.82    0.     58.72    9.2053],[ 1.09729923  0.66116386 -0.04311306 -1.13549604  1.72530861],3
23.74,50.83,0.0,58.72,0.14579999999998036,[23.74   50.83    0.     58.72    0.1458],[ 1.09729923  0.66184938 -0.04311306 -1.13549604 -0.48736725],3
23.75,50.8,0.0,58.72,0.13519999999999055,[23.75   50.8     0.     58.72    0.1352],[ 1.10475397  0.6597928  -0.04311306 -1.13549604 -0.48995617],3
23.78,50.73,0.0,58.72,0.12005000000006016,[23.78    50.73     0.      58.72     0.12005],[ 1.1271182   0.6549941  -0.04311306 -1.13549604 -0.49365638],3
23.93,50.04,0.0,58.72,0.020000000000031833,[2.393e+01 5.004e+01 0.000e+00 5.872e+01 2.000e-02],[ 1.23893932  0.60769261 -0.04311306 -1.13549604 -0.51809241],3
24.04,50.67,0.0,55.49,0.3697999999999628,[24.04   50.67    0.     55.49    0.3698],[ 1.32094148  0.65088092 -0.04311306 -1.6220334  -0.43265789],3
24.06,50.69,0.0,55.49,0.36125000000006763,[24.06    50.69     0.      55.49     0.36125],[ 1.33585096  0.65225198 -0.04311306 -1.6220334  -0.43474613],3
24.08,50.71,0.0,55.49,0.3361999999999944,[24.08   50.71    0.     55.49    0.3362],[ 1.35076045  0.65362304 -0.04311306 -1.6220334  -0.4408643 ],3
24.11,50.75,0.0,55.49,0.31204999999997124,[24.11    50.75     0.      55.49     0.31205],[ 1.37312467  0.65636515 -0.04311306 -1.6220334  -0.44676265],3
24.15,54.08,0.0,72.66,0.4512499999999352,[24.15    54.08     0.      72.66     0.45125],[ 1.40294364  0.88464623 -0.04311306  0.96429677 -0.41276469],1
24.2,41.91,0.0,72.8,2.332800000000054,[24.2    41.91    0.     72.8     2.3328],[ 1.44021734  0.05035775 -0.04311306  0.98538508  0.04678167],1
24.22,41.95,0.0,72.8,2.2898000000000924,[24.22   41.95    0.     72.8     2.2898],[ 1.45512683  0.05309986 -0.04311306  0.98538508  0.03627943],1
24.22,50.92,0.0,55.49,0.2244499999999345,[24.22    50.92     0.      55.49     0.22445],[ 1.45512683  0.66801914 -0.04311306 -1.6220334  -0.46815792],3
24.23,40.28,0.0,55.49,0.2664500000000133,[24.23    40.28     0.      55.49     0.26645],[ 1.46258157 -0.06138344 -0.04311306 -1.6220334  -0.45789991],3
24.26,40.36,0.0,55.49,0.22445000000004875,[24.26    40.36     0.      55.49     0.22445],[ 1.48494579 -0.05589921 -0.04311306 -1.6220334  -0.46815792],3
24.27,40.39,0.0,55.49,0.2112500000000591,[24.27    40.39     0.      55.49     0.21125],[ 1.49240054 -0.05384262 -0.04311306 -1.6220334  -0.47138186],3
24.28,40.43,0.0,55.49,0.19220000000003806,[24.28   40.43    0.     55.49    0.1922],[ 1.49985528 -0.05110051 -0.04311306 -1.6220334  -0.4760346 ],3
24.29,40.5,0.0,55.49,0.1624500000000609,[24.29    40.5      0.      55.49     0.16245],[ 1.50731002 -0.04630181 -0.04311306 -1.6220334  -0.48330068],3
24.3,40.53,0.0,55.49,0.15679999999996944,[24.3    40.53    0.     55.49    0.1568],[ 1.51476476 -0.04424522 -0.04311306 -1.6220334  -0.48468063],3
24.3,40.55,0.0,55.49,0.151249999999975,[24.3     40.55     0.      55.49     0.15125],[ 1.51476476 -0.04287416 -0.04311306 -1.6220334  -0.48603615],3
24.31,40.57,0.0,55.49,0.14044999999998553,[24.31    40.57     0.      55.49     0.14045],[ 1.5222195  -0.04150311 -0.04311306 -1.6220334  -0.48867392],3
24.31,40.59,0.0,55.49,0.13520000000007923,[24.31   40.59    0.     55.49    0.1352],[ 1.5222195  -0.04013205 -0.04311306 -1.6220334  -0.48995617],3
24.32,36.75,0.0,58.72,0.6272000000000051,[24.32   36.75    0.     58.72    0.6272],[ 1.52967424 -0.30337509 -0.04311306 -1.13549604 -0.36979099],3
24.32,40.63,0.0,55.49,0.12005000000000446,[24.32    40.63     0.      55.49     0.12005],[ 1.52967424 -0.03738993 -0.04311306 -1.6220334  -0.49365638],3
24.32,40.66,0.0,55.49,0.11520000000000873,[24.32   40.66    0.     55.49    0.1152],[ 1.52967424 -0.03533335 -0.04311306 -1.6220334  -0.49484094],3
24.32,40.7,0.0,55.49,0.10125000000002046,[24.32    40.7      0.      55.49     0.10125],[ 1.52967424 -0.03259123 -0.04311306 -1.6220334  -0.49824806],3
24.32,40.73,0.0,55.49,0.09679999999994898,[24.32   40.73    0.     55.49    0.0968],[ 1.52967424 -0.03053465 -0.04311306 -1.6220334  -0.49933492],3
24.33,36.74,0.0,58.72,1.2100000000001125,[24.33 36.74  0.   58.72  1.21],[ 1.53712898 -0.30406061 -0.04311306 -1.13549604 -0.22744897],3
24.34,36.72,0.0,58.72,0.5724500000000535,[24.34    36.72     0.      58.72     0.57245],[ 1.54458373 -0.30543167 -0.04311306 -1.13549604 -0.38316303],3
24.35,58.76,0.0,72.8,0.14579999999998036,[24.35   58.76    0.     72.8     0.1458],[ 1.55203847  1.20547368 -0.04311306  0.98538508 -0.48736725],1
24.35,58.78,0.0,72.8,0.14579999999998036,[24.35   58.78    0.     72.8     0.1458],[ 1.55203847  1.20684473 -0.04311306  0.98538508 -0.48736725],1
24.35,58.81,0.0,72.8,0.15124999999991245,[24.35    58.81     0.      72.8      0.15125],[ 1.55203847  1.20890132 -0.04311306  0.98538508 -0.48603615],1
24.35,58.83,0.0,72.8,0.15124999999991245,[24.35    58.83     0.      72.8      0.15125],[ 1.55203847  1.21027238 -0.04311306  0.98538508 -0.48603615],1
24.36,58.86,0.0,72.8,0.15679999999996944,[24.36   58.86    0.     72.8     0.1568],[ 1.55949321  1.21232896 -0.04311306  0.98538508 -0.48468063],1
24.36,58.88,0.0,72.8,0.16245000000009333,[24.36    58.88     0.      72.8      0.16245],[ 1.55949321  1.21370002 -0.04311306  0.98538508 -0.48330068],1
