Datetime,Zone Air CO2 Concentration,Zone Mean Air Temperature,Zone Air Relative Humidity,Ventilation,_volume,BinaryOccupancy,BinaryOccupancy_modified,#occupants,occupants_modified
2024-10-14T13:40:00.000+02:00,807.19,27.42,35.02,0.0,70.09,1,1,2.0,
2024-10-14T13:41:00.000+02:00,811.26,27.42,35.1,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:42:00.000+02:00,815.31,27.43,35.18,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:43:00.000+02:00,819.33,27.43,35.25,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:44:00.000+02:00,823.34,27.44,35.33,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:45:00.000+02:00,827.32,27.44,35.41,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:46:00.000+02:00,831.28,27.44,35.49,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:47:00.000+02:00,835.22,27.45,35.57,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:48:00.000+02:00,839.14,27.45,35.65,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:49:00.000+02:00,843.03,27.45,35.73,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:50:00.000+02:00,846.91,27.45,35.82,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:51:00.000+02:00,850.76,27.45,35.9,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:52:00.000+02:00,854.59,27.46,35.98,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:53:00.000+02:00,858.41,27.46,36.06,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:54:00.000+02:00,862.2,27.46,36.14,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:55:00.000+02:00,865.97,27.46,36.22,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:56:00.000+02:00,869.72,27.46,36.3,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:57:00.000+02:00,873.45,27.46,36.38,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:58:00.000+02:00,877.16,27.46,36.46,0.0,70.09,1,1,2.0,2.0
2024-10-14T13:59:00.000+02:00,880.84,27.46,36.54,0.0,70.09,1,1,2.0,2.0
2024-10-14T14:00:00.000+02:00,884.51,27.46,36.62,0.0,70.09,1,1,2.0,2.0
2024-10-14T14:01:00.000+02:00,888.16,27.46,36.7,0.0,70.09,1,1,2.0,2.0
2024-10-14T14:02:00.000+02:00,891.79,27.46,36.78,0.0,70.09,1,1,2.0,2.0
2024-10-14T14:03:00.000+02:00,893.58,27.45,36.85,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:04:00.000+02:00,894.19,27.43,36.92,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:05:00.000+02:00,894.39,27.41,36.98,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:06:00.000+02:00,894.55,27.39,37.04,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:07:00.000+02:00,894.74,27.37,37.09,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:08:00.000+02:00,894.98,27.35,37.14,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:09:00.000+02:00,895.22,27.34,37.18,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:10:00.000+02:00,895.47,27.32,37.22,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:11:00.000+02:00,895.72,27.31,37.26,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:12:00.000+02:00,895.97,27.3,37.3,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:13:00.000+02:00,896.21,27.29,37.34,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:14:00.000+02:00,896.45,27.28,37.37,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:15:00.000+02:00,896.69,27.27,37.4,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:16:00.000+02:00,896.93,27.26,37.43,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:17:00.000+02:00,897.17,27.26,37.46,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:18:00.000+02:00,897.41,27.25,37.49,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:19:00.000+02:00,897.64,27.24,37.52,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:20:00.000+02:00,897.88,27.24,37.55,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:21:00.000+02:00,898.11,27.23,37.57,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:22:00.000+02:00,898.34,27.23,37.6,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:23:00.000+02:00,898.57,27.22,37.62,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:24:00.000+02:00,898.8,27.22,37.65,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:25:00.000+02:00,899.03,27.21,37.67,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:26:00.000+02:00,899.26,27.21,37.69,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:27:00.000+02:00,899.49,27.2,37.71,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:28:00.000+02:00,899.71,27.2,37.74,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:29:00.000+02:00,899.94,27.2,37.76,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:30:00.000+02:00,900.16,27.19,37.78,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:31:00.000+02:00,900.38,27.19,37.8,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:32:00.000+02:00,900.6,27.19,37.82,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:33:00.000+02:00,900.82,27.19,37.84,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:34:00.000+02:00,901.04,27.18,37.86,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:35:00.000+02:00,901.26,27.18,37.89,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:36:00.000+02:00,901.47,27.18,37.91,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:37:00.000+02:00,901.69,27.17,37.93,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:38:00.000+02:00,901.9,27.17,37.95,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:39:00.000+02:00,902.11,27.17,37.97,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:40:00.000+02:00,902.32,27.16,37.99,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:41:00.000+02:00,902.53,27.16,38.01,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:42:00.000+02:00,902.74,27.16,38.03,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:43:00.000+02:00,902.95,27.16,38.06,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:44:00.000+02:00,903.16,27.15,38.08,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:45:00.000+02:00,903.36,27.15,38.1,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:46:00.000+02:00,903.57,27.15,38.12,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:47:00.000+02:00,903.77,27.15,38.14,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:48:00.000+02:00,903.98,27.14,38.16,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:49:00.000+02:00,904.18,27.14,38.18,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:50:00.000+02:00,904.38,27.14,38.2,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:51:00.000+02:00,904.58,27.14,38.22,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:52:00.000+02:00,904.78,27.13,38.24,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:53:00.000+02:00,904.97,27.13,38.26,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:54:00.000+02:00,905.17,27.13,38.29,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:55:00.000+02:00,905.37,27.13,38.31,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:56:00.000+02:00,905.56,27.13,38.33,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:57:00.000+02:00,905.75,27.12,38.35,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:58:00.000+02:00,905.95,27.12,38.37,0.0,70.09,1,1,1.0,1.0
2024-10-14T14:59:00.000+02:00,906.14,27.12,38.39,0.0,70.09,1,1,1.0,1.0
2024-10-14T15:00:00.000+02:00,906.33,27.12,38.41,0.0,70.09,1,1,1.0,1.0
2024-10-14T15:01:00.000+02:00,906.52,27.11,38.43,0.0,70.09,1,1,1.0,1.0
2024-10-14T15:02:00.000+02:00,906.71,27.11,38.46,0.0,70.09,1,1,1.0,1.0
2024-10-14T15:03:00.000+02:00,906.89,27.11,38.48,0.0,70.09,1,1,1.0,1.0
2024-10-14T15:04:00.000+02:00,907.08,27.11,38.5,0.0,70.09,1,1,1.0,1.0
2024-10-14T15:05:00.000+02:00,907.27,27.11,38.52,0.0,70.09,1,1,1.0,1.0
2024-10-14T15:06:00.000+02:00,907.45,27.1,38.54,0.0,70.09,1,1,1.0,1.0
2024-10-14T15:07:00.000+02:00,907.63,27.1,38.56,0.0,70.09,1,1,1.0,1.0
2024-10-14T15:08:00.000+02:00,907.82,27.1,38.59,0.0,70.09,1,1,1.0,1.0
2024-10-14T15:09:00.000+02:00,908.0,27.1,38.61,0.0,70.09,1,1,1.0,1.0
2024-10-14T15:10:00.000+02:00,908.18,27.09,38.63,0.0,70.09,1,1,1.0,1.0
2024-10-14T15:11:00.000+02:00,908.36,27.09,38.65,0.0,70.09,1,1,1.0,1.0
2024-10-14T15:12:00.000+02:00,908.54,27.09,38.67,0.0,70.09,1,1,1.0,1.0
2024-10-14T15:13:00.000+02:00,908.72,27.09,38.69,0.0,70.09,1,1,1.0,1.0
2024-10-14T15:14:00.000+02:00,908.89,27.09,38.72,0.0,70.09,1,1,1.0,1.0
2024-10-14T15:15:00.000+02:00,907.24,27.07,38.74,0.0,70.09,0,1,0.0,
2024-10-14T15:16:00.000+02:00,904.44,27.04,38.75,0.0,70.09,0,1,0.0,
2024-10-14T15:17:00.000+02:00,901.25,27.02,38.76,0.0,70.09,0,1,0.0,
2024-10-14T15:18:00.000+02:00,898.03,26.99,38.77,0.0,70.09,0,1,0.0,
2024-10-14T15:19:00.000+02:00,894.87,26.97,38.77,0.0,70.09,0,1,0.0,
2024-10-14T15:20:00.000+02:00,891.76,26.95,38.77,0.0,70.09,0,1,0.0,
2024-10-14T15:21:00.000+02:00,888.69,26.93,38.76,0.0,70.09,0,1,0.0,
2024-10-14T15:22:00.000+02:00,885.63,26.92,38.75,0.0,70.09,0,1,0.0,
2024-10-14T15:23:00.000+02:00,884.42,26.91,38.75,0.0,70.09,1,1,1.0,
2024-10-14T15:24:00.000+02:00,884.37,26.92,38.74,0.0,70.09,1,1,1.0,
2024-10-14T15:25:00.000+02:00,884.73,26.93,38.74,0.0,70.09,1,1,1.0,
2024-10-14T15:26:00.000+02:00,885.14,26.94,38.74,0.0,70.09,1,1,1.0,
2024-10-14T15:27:00.000+02:00,885.5,26.95,38.74,0.0,70.09,1,1,1.0,
2024-10-14T15:28:00.000+02:00,885.82,26.96,38.74,0.0,70.09,1,1,1.0,
2024-10-14T15:29:00.000+02:00,886.12,26.96,38.75,0.0,70.09,1,1,1.0,
2024-10-14T15:30:00.000+02:00,886.42,26.97,38.76,0.0,70.09,1,1,1.0,
2024-10-14T15:31:00.000+02:00,886.72,26.97,38.77,0.0,70.09,1,1,1.0,
2024-10-14T15:32:00.000+02:00,887.02,26.98,38.78,0.0,70.09,1,1,1.0,
2024-10-14T15:33:00.000+02:00,887.32,26.98,38.79,0.0,70.09,1,1,1.0,
2024-10-14T15:34:00.000+02:00,887.61,26.98,38.81,0.0,70.09,1,1,1.0,
2024-10-14T15:35:00.000+02:00,887.91,26.99,38.82,0.0,70.09,1,1,1.0,
2024-10-14T15:36:00.000+02:00,888.2,26.99,38.84,0.0,70.09,1,1,1.0,
2024-10-14T15:37:00.000+02:00,888.49,26.99,38.86,0.0,70.09,1,1,1.0,
2024-10-14T15:38:00.000+02:00,888.78,26.99,38.88,0.0,70.09,1,1,1.0,
2024-10-14T15:39:00.000+02:00,889.06,26.99,38.89,0.0,70.09,1,1,1.0,
2024-10-14T15:40:00.000+02:00,889.35,26.99,38.91,0.0,70.09,1,1,1.0,
2024-10-14T15:41:00.000+02:00,889.63,26.99,38.93,0.0,70.09,1,1,1.0,
2024-10-14T15:42:00.000+02:00,889.92,26.99,38.96,0.0,70.09,1,1,1.0,
2024-10-14T15:43:00.000+02:00,890.2,26.99,38.98,0.0,70.09,1,1,1.0,
2024-10-14T15:44:00.000+02:00,890.48,26.99,39.0,0.0,70.09,1,1,1.0,
2024-10-14T15:45:00.000+02:00,890.76,26.99,39.02,0.0,70.09,1,1,1.0,
2024-10-14T15:46:00.000+02:00,891.03,26.99,39.04,0.0,70.09,1,1,1.0,
2024-10-14T15:47:00.000+02:00,891.31,26.99,39.07,0.0,70.09,1,1,1.0,
2024-10-14T15:48:00.000+02:00,891.58,26.99,39.09,0.0,70.09,1,1,1.0,
2024-10-14T15:49:00.000+02:00,891.85,26.99,39.11,0.0,70.09,1,1,1.0,
2024-10-14T15:50:00.000+02:00,892.13,26.99,39.14,0.0,70.09,1,1,1.0,
2024-10-14T15:51:00.000+02:00,892.39,26.99,39.16,0.0,70.09,1,1,1.0,
2024-10-14T15:52:00.000+02:00,892.66,26.99,39.19,0.0,70.09,1,1,1.0,
2024-10-14T15:53:00.000+02:00,892.93,26.98,39.21,0.0,70.09,1,1,1.0,
2024-10-14T15:54:00.000+02:00,893.19,26.98,39.23,0.0,70.09,1,1,1.0,
2024-10-14T15:55:00.000+02:00,893.46,26.98,39.26,0.0,70.09,1,1,1.0,
2024-10-14T15:56:00.000+02:00,893.72,26.98,39.28,0.0,70.09,1,1,1.0,
2024-10-14T15:57:00.000+02:00,893.98,26.98,39.31,0.0,70.09,1,1,1.0,
2024-10-14T15:58:00.000+02:00,894.24,26.98,39.34,0.0,70.09,1,1,1.0,
2024-10-14T15:59:00.000+02:00,894.5,26.98,39.36,0.0,70.09,1,1,1.0,
2024-10-14T16:00:00.000+02:00,894.75,26.97,39.39,0.0,70.09,1,1,1.0,
2024-10-14T16:01:00.000+02:00,895.01,26.97,39.41,0.0,70.09,1,1,1.0,
2024-10-14T16:02:00.000+02:00,895.26,26.97,39.44,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:03:00.000+02:00,895.52,26.97,39.46,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:04:00.000+02:00,895.77,26.97,39.49,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:05:00.000+02:00,896.02,26.97,39.52,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:06:00.000+02:00,896.27,26.96,39.54,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:07:00.000+02:00,896.51,26.96,39.57,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:08:00.000+02:00,896.76,26.96,39.6,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:09:00.000+02:00,897.0,26.96,39.62,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:10:00.000+02:00,897.25,26.96,39.65,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:11:00.000+02:00,897.49,26.96,39.68,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:12:00.000+02:00,897.73,26.95,39.7,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:13:00.000+02:00,897.97,26.95,39.73,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:14:00.000+02:00,898.21,26.95,39.76,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:15:00.000+02:00,898.44,26.95,39.78,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:16:00.000+02:00,898.68,26.95,39.81,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:17:00.000+02:00,898.91,26.94,39.84,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:18:00.000+02:00,899.15,26.94,39.87,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:19:00.000+02:00,899.38,26.94,39.89,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:20:00.000+02:00,899.61,26.94,39.92,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:21:00.000+02:00,899.84,26.94,39.95,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:22:00.000+02:00,900.07,26.93,39.98,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:23:00.000+02:00,900.29,26.93,40.0,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:24:00.000+02:00,900.52,26.93,40.03,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:25:00.000+02:00,900.75,26.93,40.06,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:26:00.000+02:00,900.97,26.92,40.09,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:27:00.000+02:00,901.19,26.92,40.11,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:28:00.000+02:00,901.41,26.92,40.14,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:29:00.000+02:00,901.63,26.92,40.17,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:30:00.000+02:00,901.85,26.92,40.2,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:31:00.000+02:00,902.07,26.91,40.23,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:32:00.000+02:00,902.28,26.91,40.26,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:33:00.000+02:00,902.5,26.91,40.28,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:34:00.000+02:00,902.71,26.91,40.31,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:35:00.000+02:00,902.93,26.91,40.34,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:36:00.000+02:00,903.14,26.9,40.37,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:37:00.000+02:00,903.35,26.9,40.4,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:38:00.000+02:00,903.56,26.9,40.42,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:39:00.000+02:00,903.77,26.9,40.45,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:40:00.000+02:00,903.98,26.9,40.48,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:41:00.000+02:00,904.18,26.89,40.51,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:42:00.000+02:00,904.39,26.89,40.54,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:43:00.000+02:00,904.59,26.89,40.56,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:44:00.000+02:00,904.79,26.89,40.59,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:45:00.000+02:00,905.0,26.89,40.62,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:46:00.000+02:00,905.2,26.88,40.65,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:47:00.000+02:00,905.4,26.88,40.67,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:48:00.000+02:00,905.6,26.88,40.7,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:49:00.000+02:00,905.79,26.88,40.73,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:50:00.000+02:00,905.99,26.88,40.76,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:51:00.000+02:00,906.19,26.88,40.79,0.0,70.09,1,1,1.0,1.0
2024-10-14T16:52:00.000+02:00,906.38,26.87,40.81,0.0,70.09,1,1,1.0,
2024-10-14T16:53:00.000+02:00,906.57,26.87,40.84,0.0,70.09,1,1,1.0,
2024-10-14T16:54:00.000+02:00,906.77,26.87,40.87,0.0,70.09,1,1,1.0,
2024-10-14T16:55:00.000+02:00,906.96,26.87,40.9,0.0,70.09,1,1,1.0,
2024-10-14T16:56:00.000+02:00,907.15,26.87,40.92,0.0,70.09,1,1,1.0,
2024-10-14T16:57:00.000+02:00,907.34,26.87,40.95,0.0,70.09,1,1,1.0,
2024-10-14T16:58:00.000+02:00,907.53,26.86,40.98,0.0,70.09,1,1,1.0,
2024-10-14T16:59:00.000+02:00,907.71,26.86,41.01,0.0,70.09,1,1,1.0,
2024-10-14T17:00:00.000+02:00,907.9,26.86,41.04,0.0,70.09,1,1,1.0,
2024-10-14T17:01:00.000+02:00,908.09,26.86,41.06,0.0,70.09,1,1,1.0,
2024-10-14T17:02:00.000+02:00,908.27,26.86,41.09,0.0,70.09,1,1,1.0,
2024-10-14T17:03:00.000+02:00,908.45,26.86,41.12,0.0,70.09,1,1,1.0,
2024-10-14T17:04:00.000+02:00,908.63,26.85,41.15,0.0,70.09,1,1,1.0,
2024-10-14T17:05:00.000+02:00,908.81,26.85,41.17,0.0,70.09,1,1,1.0,
2024-10-14T17:06:00.000+02:00,908.99,26.85,41.2,0.0,70.09,1,1,1.0,
2024-10-14T17:07:00.000+02:00,909.17,26.85,41.23,0.0,70.09,1,1,1.0,
2024-10-14T17:08:00.000+02:00,909.35,26.85,41.25,0.0,70.09,1,1,1.0,
2024-10-14T17:09:00.000+02:00,909.52,26.84,41.28,0.0,70.09,1,1,1.0,
2024-10-14T17:10:00.000+02:00,907.88,26.83,41.31,0.0,70.09,0,1,0.0,
2024-10-14T17:11:00.000+02:00,905.07,26.8,41.33,0.0,70.09,0,1,0.0,
2024-10-14T17:12:00.000+02:00,901.88,26.77,41.35,0.0,70.09,0,1,0.0,
2024-10-14T17:13:00.000+02:00,898.65,26.75,41.36,0.0,70.09,0,1,0.0,
2024-10-14T17:14:00.000+02:00,895.49,26.73,41.37,0.0,70.09,0,1,0.0,
2024-10-14T17:15:00.000+02:00,892.38,26.71,41.38,0.0,70.09,0,1,0.0,
2024-10-14T17:16:00.000+02:00,889.3,26.69,41.38,0.0,70.09,0,1,0.0,
2024-10-14T17:17:00.000+02:00,886.25,26.67,41.38,0.0,70.09,0,1,0.0,
2024-10-14T17:18:00.000+02:00,883.21,26.65,41.38,0.0,70.09,0,1,0.0,
2024-10-14T17:19:00.000+02:00,880.18,26.64,41.37,0.0,70.09,0,1,0.0,
2024-10-14T17:20:00.000+02:00,877.17,26.62,41.36,0.0,70.09,0,1,0.0,
2024-10-14T17:21:00.000+02:00,874.18,26.61,41.35,0.0,70.09,0,1,0.0,
2024-10-14T17:22:00.000+02:00,871.2,26.6,41.34,0.0,70.09,0,1,0.0,
2024-10-14T17:23:00.000+02:00,868.24,26.58,41.32,0.0,70.09,0,1,0.0,
2024-10-14T17:24:00.000+02:00,865.29,26.57,41.31,0.0,70.09,0,1,0.0,
2024-10-14T17:25:00.000+02:00,862.37,26.56,41.29,0.0,70.09,0,1,0.0,
2024-10-14T17:26:00.000+02:00,859.45,26.55,41.27,0.0,70.09,0,1,0.0,
2024-10-14T17:27:00.000+02:00,856.56,26.54,41.25,0.0,70.09,0,1,0.0,
2024-10-14T17:28:00.000+02:00,853.67,26.53,41.23,0.0,70.09,0,1,0.0,
2024-10-14T17:29:00.000+02:00,850.81,26.52,41.21,0.0,70.09,0,1,0.0,
2024-10-14T17:30:00.000+02:00,847.96,26.51,41.19,0.0,70.09,0,1,0.0,
2024-10-14T17:31:00.000+02:00,845.12,26.5,41.17,0.0,70.09,0,1,0.0,
2024-10-14T17:32:00.000+02:00,842.3,26.49,41.14,0.0,70.09,0,1,0.0,
2024-10-14T17:33:00.000+02:00,839.5,26.49,41.12,0.0,70.09,0,1,0.0,
2024-10-14T17:34:00.000+02:00,836.71,26.48,41.09,0.0,70.09,0,1,0.0,
2024-10-14T17:35:00.000+02:00,833.94,26.47,41.07,0.0,70.09,0,1,0.0,
2024-10-14T17:36:00.000+02:00,831.18,26.46,41.04,0.0,70.09,0,1,0.0,
2024-10-14T17:37:00.000+02:00,828.43,26.46,41.02,0.0,70.09,0,1,0.0,
2024-10-14T17:38:00.000+02:00,825.7,26.45,40.99,0.0,70.09,0,1,0.0,
2024-10-14T17:39:00.000+02:00,822.99,26.44,40.96,0.0,70.09,0,1,0.0,
2024-10-14T17:40:00.000+02:00,820.29,26.44,40.93,0.0,70.09,0,1,0.0,
2024-10-14T17:41:00.000+02:00,817.61,26.43,40.9,0.0,70.09,0,1,0.0,
2024-10-14T17:42:00.000+02:00,814.94,26.43,40.88,0.0,70.09,0,1,0.0,
2024-10-14T17:43:00.000+02:00,812.28,26.42,40.85,0.0,70.09,0,1,0.0,
2024-10-14T17:44:00.000+02:00,809.64,26.41,40.82,0.0,70.09,0,1,0.0,
2024-10-14T17:45:00.000+02:00,807.01,26.41,40.79,0.0,70.09,0,1,0.0,
2024-10-14T17:46:00.000+02:00,804.4,26.4,40.76,0.0,70.09,0,1,0.0,
2024-10-14T17:47:00.000+02:00,801.8,26.4,40.73,0.0,70.09,0,1,0.0,
2024-10-14T17:48:00.000+02:00,799.21,26.39,40.7,0.0,70.09,0,1,0.0,
2024-10-14T17:49:00.000+02:00,796.64,26.39,40.67,0.0,70.09,0,1,0.0,
2024-10-14T17:50:00.000+02:00,794.09,26.38,40.64,0.0,70.09,0,0,0.0,0.0
2024-10-14T17:51:00.000+02:00,791.54,26.38,40.61,0.0,70.09,0,0,0.0,0.0
2024-10-14T17:52:00.000+02:00,789.01,26.37,40.57,0.0,70.09,0,0,0.0,0.0
2024-10-14T17:53:00.000+02:00,786.5,26.37,40.54,0.0,70.09,0,0,0.0,0.0
2024-10-14T17:54:00.000+02:00,784.0,26.36,40.51,0.0,70.09,0,0,0.0,0.0
2024-10-14T17:55:00.000+02:00,781.51,26.36,40.48,0.0,70.09,0,0,0.0,0.0
2024-10-14T17:56:00.000+02:00,779.03,26.35,40.45,0.0,70.09,0,0,0.0,0.0
2024-10-14T17:57:00.000+02:00,776.57,26.35,40.42,0.0,70.09,0,0,0.0,0.0
2024-10-14T17:58:00.000+02:00,774.12,26.34,40.38,0.0,70.09,0,0,0.0,0.0
2024-10-14T17:59:00.000+02:00,771.69,26.34,40.35,0.0,70.09,0,0,0.0,0.0
2024-10-14T18:00:00.000+02:00,769.27,26.33,40.32,0.0,70.09,0,0,0.0,0.0
2024-10-14T18:01:00.000+02:00,768.68,26.35,40.29,0.0,70.09,1,1,1.0,1.0
2024-10-14T18:02:00.000+02:00,769.26,26.37,40.25,0.0,70.09,1,1,1.0,
2024-10-14T18:03:00.000+02:00,770.25,26.39,40.22,0.0,70.09,1,1,1.0,
2024-10-14T18:04:00.000+02:00,771.27,26.41,40.2,0.0,70.09,1,1,1.0,
2024-10-14T18:05:00.000+02:00,772.25,26.43,40.18,0.0,70.09,1,1,1.0,
2024-10-14T18:06:00.000+02:00,773.18,26.44,40.16,0.0,70.09,1,1,1.0,
2024-10-14T18:07:00.000+02:00,774.1,26.46,40.14,0.0,70.09,1,1,1.0,
2024-10-14T18:08:00.000+02:00,775.0,26.47,40.13,0.0,70.09,1,1,1.0,
2024-10-14T18:09:00.000+02:00,775.9,26.48,40.12,0.0,70.09,1,1,1.0,
2024-10-14T18:10:00.000+02:00,776.8,26.5,40.12,0.0,70.09,1,1,1.0,
2024-10-14T18:11:00.000+02:00,777.69,26.51,40.12,0.0,70.09,1,1,1.0,
2024-10-14T18:12:00.000+02:00,778.58,26.51,40.12,0.0,70.09,1,1,1.0,
2024-10-14T18:13:00.000+02:00,779.46,26.52,40.12,0.0,70.09,1,1,1.0,
2024-10-14T18:14:00.000+02:00,780.34,26.53,40.12,0.0,70.09,1,1,1.0,
2024-10-14T18:15:00.000+02:00,781.21,26.54,40.12,0.0,70.09,1,1,1.0,
2024-10-14T18:16:00.000+02:00,782.08,26.54,40.13,0.0,70.09,1,1,1.0,
2024-10-14T18:17:00.000+02:00,782.94,26.55,40.14,0.0,70.09,1,1,1.0,
2024-10-14T18:18:00.000+02:00,783.8,26.55,40.15,0.0,70.09,1,1,1.0,
2024-10-14T18:19:00.000+02:00,784.65,26.55,40.16,0.0,70.09,1,1,1.0,
