#occupants;presence;date;millis;co2;temperature;humidity;volume;ventilation rate
3;True;2025-02-13 20:21:28.000000;1739478088000;1316.71;23.75;50.51;65;0.25
3;True;2025-02-13 20:21:33.000000;1739478093000;1317.32;23.78;50.48;65;0.25
3;True;2025-02-13 20:21:38.000000;1739478098000;1317.63;23.78;50.54;65;0.25
3;True;2025-02-13 20:21:43.000000;1739478103000;1318.01;23.78;50.59;65;0.25
3;True;2025-02-13 20:21:48.000000;1739478108000;1318.33;23.8;50.57;65;0.25
3;True;2025-02-13 20:21:53.000000;1739478113000;1319.67;23.8;50.57;65;0.25
3;True;2025-02-13 20:21:58.000000;1739478118000;1320.03;23.8;50.53;65;0.25
3;True;2025-02-13 20:22:03.000000;1739478123000;1320.36;23.8;50.47;65;0.25
3;True;2025-02-13 20:22:08.000000;1739478128000;1320.53;23.8;50.34;65;0.25
3;True;2025-02-13 20:22:13.000000;1739478133000;1320.46;23.79;50.29;65;0.25
3;True;2025-02-13 20:22:19.000000;1739478139000;1320.92;23.83;50.29;65;0.25
3;True;2025-02-13 20:22:24.000000;1739478144000;1320.48;23.83;50.26;65;0.25
3;True;2025-02-13 20:22:29.000000;1739478149000;1320.57;23.8;50.17;65;0.25
3;True;2025-02-13 20:22:34.000000;1739478154000;1320.34;23.8;50.17;65;0.25
3;True;2025-02-13 20:22:39.000000;1739478159000;1320.26;23.83;50.28;65;0.25
3;True;2025-02-13 20:22:44.000000;1739478164000;1319.97;23.82;50.32;65;0.25
3;True;2025-02-13 20:22:49.000000;1739478169000;1320.81;23.83;50.33;65;0.25
3;True;2025-02-13 20:22:54.000000;1739478174000;1322.6;23.82;50.35;65;0.25
3;True;2025-02-13 20:22:59.000000;1739478179000;1322.75;23.85;50.31;65;0.25
3;True;2025-02-13 20:23:04.000000;1739478184000;1323.41;23.8;50.22;65;0.25
3;True;2025-02-13 20:23:09.000000;1739478189000;1323.79;23.82;50.2;65;0.25
3;True;2025-02-13 20:23:14.000000;1739478194000;1323.96;23.85;50.15;65;0.25
3;True;2025-02-13 20:23:19.000000;1739478199000;1323.79;23.83;50.16;65;0.25
3;True;2025-02-13 20:23:24.000000;1739478204000;1323.61;23.83;50.16;65;0.25
3;True;2025-02-13 20:23:29.000000;1739478209000;1323.5;23.8;50.16;65;0.25
3;True;2025-02-13 20:23:35.000000;1739478215000;1323.49;23.85;50.12;65;0.25
3;True;2025-02-13 20:23:40.000000;1739478220000;1323.2;23.82;50.09;65;0.25
3;True;2025-02-13 20:23:45.000000;1739478225000;1322.83;23.83;50.15;65;0.25
3;True;2025-02-13 20:23:50.000000;1739478230000;1322.21;23.82;50.09;65;0.25
3;True;2025-02-13 20:23:55.000000;1739478235000;1321.35;23.83;50.14;65;0.25
3;True;2025-02-13 20:24:00.000000;1739478240000;1321.3;23.85;50.08;65;0.25
3;True;2025-02-13 20:24:05.000000;1739478245000;1319.75;23.82;50.09;65;0.25
3;True;2025-02-13 20:24:10.000000;1739478250000;1319.96;23.85;50.08;65;0.25
3;True;2025-02-13 20:24:15.000000;1739478255000;1319.17;23.86;50.11;65;0.25
3;True;2025-02-13 20:24:20.000000;1739478260000;1318.27;23.83;50.08;65;0.25
3;True;2025-02-13 20:24:25.000000;1739478265000;1316.97;23.83;50.11;65;0.25
3;True;2025-02-13 20:24:30.000000;1739478270000;1315.49;23.82;50.12;65;0.25
3;True;2025-02-13 20:24:35.000000;1739478275000;1314.7;23.83;50.15;65;0.25
3;True;2025-02-13 20:24:40.000000;1739478280000;1314.39;23.82;50.12;65;0.25
3;True;2025-02-13 20:24:46.000000;1739478286000;1313.81;23.83;50.16;65;0.25
3;True;2025-02-13 20:24:51.000000;1739478291000;1313.19;23.85;50.15;65;0.25
3;True;2025-02-13 20:24:56.000000;1739478296000;1312.95;23.85;50.13;65;0.25
3;True;2025-02-13 20:25:01.000000;1739478301000;1312.27;23.83;50.14;65;0.25
3;True;2025-02-13 20:25:06.000000;1739478306000;1311.52;23.82;50.12;65;0.25
3;True;2025-02-13 20:25:11.000000;1739478311000;1311.25;23.82;50.15;65;0.25
3;True;2025-02-13 20:25:16.000000;1739478316000;1311.18;23.8;50.16;65;0.25
3;True;2025-02-13 20:25:21.000000;1739478321000;1310.98;23.83;50.19;65;0.25
3;True;2025-02-13 20:25:26.000000;1739478326000;1310.64;23.82;50.17;65;0.25
3;True;2025-02-13 20:25:31.000000;1739478331000;1310.57;23.8;50.22;65;0.25
3;True;2025-02-13 20:25:36.000000;1739478336000;1310.16;23.83;50.25;65;0.25
3;True;2025-02-13 20:25:41.000000;1739478341000;1310.32;23.82;50.26;65;0.25
3;True;2025-02-13 20:25:46.000000;1739478346000;1310.24;23.82;50.27;65;0.25
3;True;2025-02-13 20:25:51.000000;1739478351000;1310.2;23.79;50.3;65;0.25
3;True;2025-02-13 20:25:56.000000;1739478356000;1311.12;23.82;50.32;65;0.25
3;True;2025-02-13 20:26:02.000000;1739478362000;1311.04;23.8;50.3;65;0.25
3;True;2025-02-13 20:26:07.000000;1739478367000;1311.14;23.82;50.32;65;0.25
3;True;2025-02-13 20:26:12.000000;1739478372000;1310.67;23.79;50.29;65;0.25
3;True;2025-02-13 20:26:17.000000;1739478377000;1311.33;23.83;50.28;65;0.25
3;True;2025-02-13 20:26:22.000000;1739478382000;1311.43;23.82;50.25;65;0.25
3;True;2025-02-13 20:26:27.000000;1739478387000;1311.73;23.82;50.22;65;0.25
3;True;2025-02-13 20:26:32.000000;1739478392000;1311.99;23.79;50.23;65;0.25
3;True;2025-02-13 20:26:37.000000;1739478397000;1312.71;23.79;50.24;65;0.25
3;True;2025-02-13 20:26:42.000000;1739478402000;1313.23;23.79;50.23;65;0.25
3;True;2025-02-13 20:26:47.000000;1739478407000;1313.44;23.8;50.23;65;0.25
3;True;2025-02-13 20:26:52.000000;1739478412000;1314.6;23.8;50.23;65;0.25
3;True;2025-02-13 20:26:57.000000;1739478417000;1315.7;23.83;50.26;65;0.25
3;True;2025-02-13 20:27:02.000000;1739478422000;1315.75;23.83;50.24;65;0.25
3;True;2025-02-13 20:27:07.000000;1739478427000;1316.57;23.82;50.22;65;0.25
3;True;2025-02-13 20:27:12.000000;1739478432000;1317.65;23.85;50.22;65;0.25
3;True;2025-02-13 20:27:18.000000;1739478438000;1316.82;23.82;50.22;65;0.25
3;True;2025-02-13 20:27:23.000000;1739478443000;1317.79;23.8;50.25;65;0.25
3;True;2025-02-13 20:27:28.000000;1739478448000;1318.82;23.83;50.32;65;0.25
3;True;2025-02-13 20:27:33.000000;1739478453000;1319.91;23.83;50.38;65;0.25
3;True;2025-02-13 20:27:38.000000;1739478458000;1320.83;23.85;50.38;65;0.25
3;True;2025-02-13 20:27:43.000000;1739478463000;1321.3;23.83;50.27;65;0.25
3;True;2025-02-13 20:27:48.000000;1739478468000;1321.8;23.83;50.13;65;0.25
3;True;2025-02-13 20:27:53.000000;1739478473000;1322.75;23.82;50.14;65;0.25
3;True;2025-02-13 20:27:58.000000;1739478478000;1323.87;23.82;50.15;65;0.25
3;True;2025-02-13 20:28:03.000000;1739478483000;1324.23;23.8;50.15;65;0.25
3;True;2025-02-13 20:28:08.000000;1739478488000;1324.82;23.83;50.2;65;0.25
3;True;2025-02-13 20:28:13.000000;1739478493000;1325.09;23.85;50.21;65;0.25
3;True;2025-02-13 20:28:18.000000;1739478498000;1326.09;23.83;50.24;65;0.25
3;True;2025-02-13 20:28:23.000000;1739478503000;1326.48;23.8;50.16;65;0.25
3;True;2025-02-13 20:28:28.000000;1739478508000;1327.08;23.8;50.16;65;0.25
3;True;2025-02-13 20:28:34.000000;1739478514000;1327.41;23.8;50.27;65;0.25
3;True;2025-02-13 20:28:39.000000;1739478519000;1327.65;23.82;50.29;65;0.25
3;True;2025-02-13 20:28:44.000000;1739478524000;1328.6;23.82;50.41;65;0.25
3;True;2025-02-13 20:28:49.000000;1739478529000;1329.18;23.82;50.49;65;0.25
3;True;2025-02-13 20:28:54.000000;1739478534000;1329.65;23.83;50.47;65;0.25
3;True;2025-02-13 20:28:59.000000;1739478539000;1330.58;23.82;50.4;65;0.25
3;True;2025-02-13 20:29:04.000000;1739478544000;1332.01;23.83;50.34;65;0.25
3;True;2025-02-13 20:29:09.000000;1739478549000;1332.37;23.82;50.2;65;0.25
3;True;2025-02-13 20:29:14.000000;1739478554000;1332.56;23.82;50.2;65;0.25
3;True;2025-02-13 20:29:19.000000;1739478559000;1333.21;23.8;50.21;65;0.25
3;True;2025-02-13 20:29:24.000000;1739478564000;1333.73;23.83;50.21;65;0.25
3;True;2025-02-13 20:29:29.000000;1739478569000;1334.2;23.83;50.21;65;0.25
3;True;2025-02-13 20:29:34.000000;1739478574000;1334.17;23.8;50.23;65;0.25
3;True;2025-02-13 20:29:39.000000;1739478579000;1334.51;23.82;50.28;65;0.25
3;True;2025-02-13 20:29:45.000000;1739478585000;1334.85;23.8;50.3;65;0.25
3;True;2025-02-13 20:29:50.000000;1739478590000;1335.64;23.83;50.27;65;0.25
3;True;2025-02-13 20:29:55.000000;1739478595000;1335.54;23.83;50.21;65;0.25
3;True;2025-02-13 20:30:00.000000;1739478600000;1336.29;23.82;50.17;65;0.25
3;True;2025-02-13 20:30:05.000000;1739478605000;1337.08;23.79;50.17;65;0.25
3;True;2025-02-13 20:30:10.000000;1739478610000;1337.82;23.83;50.19;65;0.25
3;True;2025-02-13 20:30:15.000000;1739478615000;1338.08;23.82;50.18;65;0.25
3;True;2025-02-13 20:30:20.000000;1739478620000;1338.55;23.8;50.18;65;0.25
3;True;2025-02-13 20:30:25.000000;1739478625000;1337.76;23.78;50.17;65;0.25
3;True;2025-02-13 20:30:30.000000;1739478630000;1337.39;23.8;50.17;65;0.25
3;True;2025-02-13 20:30:35.000000;1739478635000;1336.72;23.82;50.17;65;0.25
3;True;2025-02-13 20:30:40.000000;1739478640000;1336.24;23.82;50.18;65;0.25
3;True;2025-02-13 20:30:45.000000;1739478645000;1335.47;23.82;50.2;65;0.25
3;True;2025-02-13 20:30:50.000000;1739478650000;1335.12;23.85;50.16;65;0.25
3;True;2025-02-13 20:30:55.000000;1739478655000;1335.33;23.79;50.18;65;0.25
3;True;2025-02-13 20:31:01.000000;1739478661000;1335.76;23.79;50.23;65;0.25
3;True;2025-02-13 20:31:06.000000;1739478666000;1335.64;23.79;50.24;65;0.25
3;True;2025-02-13 20:31:11.000000;1739478671000;1337.54;23.79;50.31;65;0.25
3;True;2025-02-13 20:31:16.000000;1739478676000;1338.31;23.79;50.26;65;0.25
3;True;2025-02-13 20:31:21.000000;1739478681000;1339.26;23.73;50.25;65;0.25
3;True;2025-02-13 20:31:26.000000;1739478686000;1340.64;23.75;50.32;65;0.25
3;True;2025-02-13 20:31:31.000000;1739478691000;1341.9;23.69;50.49;65;0.25
3;True;2025-02-13 20:31:36.000000;1739478696000;1343.85;23.7;50.61;65;0.25
3;True;2025-02-13 20:31:41.000000;1739478701000;1346.08;23.7;50.66;65;0.25
3;True;2025-02-13 20:31:46.000000;1739478706000;1347.42;23.7;50.77;65;0.25
3;True;2025-02-13 20:31:51.000000;1739478711000;1347.59;23.72;50.7;65;0.25
3;True;2025-02-13 20:31:56.000000;1739478716000;1349.58;23.72;50.6;65;0.25
3;True;2025-02-13 20:32:01.000000;1739478721000;1351.23;23.73;50.66;65;0.25
3;True;2025-02-13 20:32:06.000000;1739478726000;1352.92;23.7;50.64;65;0.25
3;True;2025-02-13 20:32:12.000000;1739478732000;1355.42;23.73;50.59;65;0.25
3;True;2025-02-13 20:32:17.000000;1739478737000;1355.74;23.7;50.6;65;0.25
3;True;2025-02-13 20:32:22.000000;1739478742000;1356.94;23.72;50.6;65;0.25
3;True;2025-02-13 20:32:27.000000;1739478747000;1359.45;23.7;50.62;65;0.25
3;True;2025-02-13 20:32:32.000000;1739478752000;1360.4;23.72;50.66;65;0.25
3;True;2025-02-13 20:32:37.000000;1739478757000;1362.36;23.73;50.62;65;0.25
3;True;2025-02-13 20:32:42.000000;1739478762000;1361.94;23.72;50.57;65;0.25
3;True;2025-02-13 20:32:47.000000;1739478767000;1363.05;23.7;50.49;65;0.25
3;True;2025-02-13 20:32:52.000000;1739478772000;1364.8;23.69;50.55;65;0.25
3;True;2025-02-13 20:32:57.000000;1739478777000;1366.17;23.68;50.64;65;0.25
3;True;2025-02-13 20:33:02.000000;1739478782000;1365.19;23.69;50.58;65;0.25
3;True;2025-02-13 20:33:07.000000;1739478787000;1364.48;23.7;50.55;65;0.25
3;True;2025-02-13 20:33:12.000000;1739478792000;1363.55;23.73;50.54;65;0.25
3;True;2025-02-13 20:33:17.000000;1739478797000;1363.25;23.72;50.54;65;0.25
3;True;2025-02-13 20:33:23.000000;1739478803000;1363.06;23.7;50.52;65;0.25
3;True;2025-02-13 20:33:28.000000;1739478808000;1363.43;23.7;50.46;65;0.25
3;True;2025-02-13 20:33:33.000000;1739478813000;1363.24;23.7;50.53;65;0.25
3;True;2025-02-13 20:33:38.000000;1739478818000;1363.46;23.73;50.48;65;0.25
3;True;2025-02-13 20:33:43.000000;1739478823000;1362.72;23.73;50.44;65;0.25
3;True;2025-02-13 20:33:48.000000;1739478828000;1362.59;23.7;50.38;65;0.25
3;True;2025-02-13 20:33:53.000000;1739478833000;1362.73;23.72;50.35;65;0.25
3;True;2025-02-13 20:33:58.000000;1739478838000;1363.3;23.73;50.37;65;0.25
3;True;2025-02-13 20:34:03.000000;1739478843000;1363.05;23.72;50.34;65;0.25
3;True;2025-02-13 20:34:08.000000;1739478848000;1362.55;23.7;50.37;65;0.25
3;True;2025-02-13 20:34:13.000000;1739478853000;1361.87;23.72;50.37;65;0.25
3;True;2025-02-13 20:34:18.000000;1739478858000;1362.29;23.73;50.31;65;0.25
3;True;2025-02-13 20:34:23.000000;1739478863000;1362.03;23.72;50.36;65;0.25
3;True;2025-02-13 20:34:28.000000;1739478868000;1361.37;23.7;50.33;65;0.25
3;True;2025-02-13 20:34:34.000000;1739478874000;1360.96;23.72;50.33;65;0.25
3;True;2025-02-13 20:34:39.000000;1739478879000;1360.0;23.7;50.27;65;0.25
3;True;2025-02-13 20:34:44.000000;1739478884000;1359.76;23.73;50.2;65;0.25
3;True;2025-02-13 20:34:49.000000;1739478889000;1360.14;23.73;50.25;65;0.25
3;True;2025-02-13 20:34:54.000000;1739478894000;1359.65;23.7;50.29;65;0.25
3;True;2025-02-13 20:34:59.000000;1739478899000;1359.09;23.7;50.31;65;0.25
3;True;2025-02-13 20:35:04.000000;1739478904000;1358.01;23.72;50.31;65;0.25
3;True;2025-02-13 20:35:09.000000;1739478909000;1358.12;23.72;50.33;65;0.25
3;True;2025-02-13 20:35:14.000000;1739478914000;1357.71;23.72;50.33;65;0.25
3;True;2025-02-13 20:35:19.000000;1739478919000;1357.18;23.72;50.27;65;0.25
3;True;2025-02-13 20:35:24.000000;1739478924000;1356.77;23.72;50.31;65;0.25
3;True;2025-02-13 20:35:29.000000;1739478929000;1357.21;23.73;50.31;65;0.25
3;True;2025-02-13 20:35:34.000000;1739478934000;1357.3;23.73;50.33;65;0.25
3;True;2025-02-13 20:35:39.000000;1739478939000;1357.89;23.7;50.33;65;0.25
3;True;2025-02-13 20:35:45.000000;1739478945000;1358.23;23.7;50.34;65;0.25
3;True;2025-02-13 20:35:50.000000;1739478950000;1358.18;23.7;50.36;65;0.25
3;True;2025-02-13 20:35:55.000000;1739478955000;1358.39;23.7;50.41;65;0.25
3;True;2025-02-13 20:36:00.000000;1739478960000;1358.3;23.68;50.42;65;0.25
3;True;2025-02-13 20:36:05.000000;1739478965000;1358.18;23.68;50.43;65;0.25
3;True;2025-02-13 20:36:10.000000;1739478970000;1358.34;23.7;50.37;65;0.25
3;True;2025-02-13 20:36:15.000000;1739478975000;1359.73;23.69;50.38;65;0.25
3;True;2025-02-13 20:36:20.000000;1739478980000;1359.41;23.68;50.36;65;0.25
3;True;2025-02-13 20:36:25.000000;1739478985000;1359.18;23.68;50.36;65;0.25
3;True;2025-02-13 20:36:30.000000;1739478990000;1359.44;23.68;50.39;65;0.25
3;True;2025-02-13 20:36:35.000000;1739478995000;1359.71;23.66;50.4;65;0.25
3;True;2025-02-13 20:36:40.000000;1739479000000;1360.08;23.65;50.38;65;0.25
3;True;2025-02-13 20:36:45.000000;1739479005000;1359.25;23.65;50.4;65;0.25
3;True;2025-02-13 20:36:50.000000;1739479010000;1358.38;23.62;50.35;65;0.25
3;True;2025-02-13 20:36:56.000000;1739479016000;1358.17;23.61;50.41;65;0.25
3;True;2025-02-13 20:37:01.000000;1739479021000;1358.35;23.64;50.39;65;0.25
3;True;2025-02-13 20:37:06.000000;1739479026000;1357.28;23.62;50.41;65;0.25
3;True;2025-02-13 20:37:11.000000;1739479031000;1356.61;23.64;50.35;65;0.25
3;True;2025-02-13 20:37:16.000000;1739479036000;1355.15;23.64;50.4;65;0.25
3;True;2025-02-13 20:37:21.000000;1739479041000;1355.06;23.65;50.41;65;0.25
3;True;2025-02-13 20:37:26.000000;1739479046000;1355.26;23.65;50.39;65;0.25
3;True;2025-02-13 20:37:31.000000;1739479051000;1355.76;23.65;50.29;65;0.25
3;True;2025-02-13 20:37:36.000000;1739479056000;1355.03;23.65;50.22;65;0.25
3;True;2025-02-13 20:37:41.000000;1739479061000;1354.43;23.66;50.13;65;0.25
3;True;2025-02-13 20:37:46.000000;1739479066000;1354.15;23.65;50.11;65;0.25
3;True;2025-02-13 20:37:51.000000;1739479071000;1353.34;23.64;50.14;65;0.25
3;True;2025-02-13 20:37:56.000000;1739479076000;1353.68;23.66;50.14;65;0.25
3;True;2025-02-13 20:38:01.000000;1739479081000;1353.01;23.65;50.15;65;0.25
3;True;2025-02-13 20:38:07.000000;1739479087000;1353.21;23.68;50.15;65;0.25
3;True;2025-02-13 20:38:12.000000;1739479092000;1352.57;23.68;50.16;65;0.25
3;True;2025-02-13 20:38:17.000000;1739479097000;1351.7;23.65;50.17;65;0.25
3;True;2025-02-13 20:38:22.000000;1739479102000;1351.41;23.66;50.16;65;0.25
3;True;2025-02-13 20:38:27.000000;1739479107000;1350.86;23.66;50.24;65;0.25
3;True;2025-02-13 20:38:32.000000;1739479112000;1350.55;23.66;50.34;65;0.25
3;True;2025-02-13 20:38:37.000000;1739479117000;1351.04;23.68;50.38;65;0.25
3;True;2025-02-13 20:38:42.000000;1739479122000;1351.74;23.65;50.36;65;0.25
3;True;2025-02-13 20:38:47.000000;1739479127000;1351.93;23.66;50.34;65;0.25
3;True;2025-02-13 20:38:52.000000;1739479132000;1352.17;23.66;50.36;65;0.25
3;True;2025-02-13 20:38:57.000000;1739479137000;1352.24;23.68;50.33;65;0.25
3;True;2025-02-13 20:39:02.000000;1739479142000;1352.0;23.66;50.25;65;0.25
3;True;2025-02-13 20:39:07.000000;1739479147000;1352.22;23.68;50.28;65;0.25
3;True;2025-02-13 20:39:12.000000;1739479152000;1352.72;23.68;50.31;65;0.25
3;True;2025-02-13 20:39:17.000000;1739479157000;1352.18;23.66;50.22;65;0.25
3;True;2025-02-13 20:39:23.000000;1739479163000;1352.32;23.65;50.26;65;0.25
3;True;2025-02-13 20:39:28.000000;1739479168000;1353.23;23.65;50.35;65;0.25
3;True;2025-02-13 20:39:33.000000;1739479173000;1353.48;23.68;50.31;65;0.25
3;True;2025-02-13 20:39:38.000000;1739479178000;1354.41;23.62;50.31;65;0.25
3;True;2025-02-13 20:39:43.000000;1739479183000;1354.8;23.64;50.4;65;0.25
3;True;2025-02-13 20:39:48.000000;1739479188000;1356.13;23.65;50.32;65;0.25
3;True;2025-02-13 20:39:53.000000;1739479193000;1355.98;23.62;50.26;65;0.25
3;True;2025-02-13 20:39:58.000000;1739479198000;1356.94;23.61;50.25;65;0.25
3;True;2025-02-13 20:40:03.000000;1739479203000;1357.4;23.61;50.36;65;0.25
3;True;2025-02-13 20:40:08.000000;1739479208000;1357.11;23.59;50.39;65;0.25
3;True;2025-02-13 20:40:13.000000;1739479213000;1357.93;23.61;50.48;65;0.25
3;True;2025-02-13 20:40:18.000000;1739479218000;1358.01;23.62;50.48;65;0.25
3;True;2025-02-13 20:40:23.000000;1739479223000;1356.87;23.61;50.43;65;0.25
3;True;2025-02-13 20:40:28.000000;1739479228000;1357.19;23.65;50.44;65;0.25
3;True;2025-02-13 20:40:34.000000;1739479234000;1356.3;23.64;50.38;65;0.25
3;True;2025-02-13 20:40:39.000000;1739479239000;1355.66;23.64;50.34;65;0.25
3;True;2025-02-13 20:40:44.000000;1739479244000;1355.56;23.62;50.37;65;0.25
3;True;2025-02-13 20:40:49.000000;1739479249000;1355.88;23.64;50.28;65;0.25
3;True;2025-02-13 20:40:54.000000;1739479254000;1356.36;23.64;50.32;65;0.25
3;True;2025-02-13 20:40:59.000000;1739479259000;1355.78;23.62;50.3;65;0.25
3;True;2025-02-13 20:41:04.000000;1739479264000;1355.65;23.65;50.33;65;0.25
3;True;2025-02-13 20:41:09.000000;1739479269000;1356.34;23.64;50.35;65;0.25
3;True;2025-02-13 20:41:14.000000;1739479274000;1356.73;23.64;50.34;65;0.25
3;True;2025-02-13 20:41:19.000000;1739479279000;1357.43;23.66;50.37;65;0.25
3;True;2025-02-13 20:41:24.000000;1739479284000;1357.85;23.64;50.33;65;0.25
3;True;2025-02-13 20:41:29.000000;1739479289000;1357.88;23.65;50.29;65;0.25
3;True;2025-02-13 20:41:34.000000;1739479294000;1357.13;23.65;50.22;65;0.25
3;True;2025-02-13 20:41:39.000000;1739479299000;1356.79;23.64;50.17;65;0.25
3;True;2025-02-13 20:41:45.000000;1739479305000;1357.1;23.65;50.11;65;0.25
3;True;2025-02-13 20:41:50.000000;1739479310000;1356.79;23.65;50.07;65;0.25
3;True;2025-02-13 20:41:55.000000;1739479315000;1356.09;23.64;50.11;65;0.25
3;True;2025-02-13 20:42:00.000000;1739479320000;1355.85;23.65;50.11;65;0.25
3;True;2025-02-13 20:42:05.000000;1739479325000;1355.44;23.66;50.08;65;0.25
3;True;2025-02-13 20:42:10.000000;1739479330000;1355.06;23.64;50.12;65;0.25
3;True;2025-02-13 20:42:15.000000;1739479335000;1355.54;23.64;50.18;65;0.25
3;True;2025-02-13 20:42:20.000000;1739479340000;1355.39;23.66;50.19;65;0.25
3;True;2025-02-13 20:42:25.000000;1739479345000;1356.61;23.64;50.21;65;0.25
3;True;2025-02-13 20:42:30.000000;1739479350000;1357.38;23.65;50.22;65;0.25
3;True;2025-02-13 20:42:35.000000;1739479355000;1358.18;23.66;50.16;65;0.25
3;True;2025-02-13 20:42:40.000000;1739479360000;1358.52;23.65;50.18;65;0.25
3;True;2025-02-13 20:42:45.000000;1739479365000;1358.5;23.65;50.22;65;0.25
3;True;2025-02-13 20:42:50.000000;1739479370000;1359.02;23.61;50.26;65;0.25
3;True;2025-02-13 20:42:56.000000;1739479376000;1358.48;23.62;50.29;65;0.25
3;True;2025-02-13 20:43:01.000000;1739479381000;1359.27;23.64;50.33;65;0.25
3;True;2025-02-13 20:43:06.000000;1739479386000;1359.33;23.65;50.32;65;0.25
3;True;2025-02-13 20:43:11.000000;1739479391000;1359.56;23.64;50.27;65;0.25
3;True;2025-02-13 20:43:16.000000;1739479396000;1358.92;23.62;50.23;65;0.25
3;True;2025-02-13 20:43:21.000000;1739479401000;1359.27;23.65;50.21;65;0.25
3;True;2025-02-13 20:43:26.000000;1739479406000;1358.62;23.62;50.22;65;0.25
3;True;2025-02-13 20:43:31.000000;1739479411000;1358.68;23.62;50.13;65;0.25
3;True;2025-02-13 20:43:36.000000;1739479416000;1358.05;23.62;50.04;65;0.25
3;True;2025-02-13 20:43:41.000000;1739479421000;1358.51;23.62;50.11;65;0.25
3;True;2025-02-13 20:43:46.000000;1739479426000;1357.86;23.64;50.14;65;0.25
3;True;2025-02-13 20:43:51.000000;1739479431000;1357.57;23.64;50.11;65;0.25
3;True;2025-02-13 20:43:56.000000;1739479436000;1357.45;23.64;50.1;65;0.25
3;True;2025-02-13 20:44:01.000000;1739479441000;1356.86;23.61;50.09;65;0.25
3;True;2025-02-13 20:44:06.000000;1739479446000;1356.84;23.64;50.1;65;0.25
3;True;2025-02-13 20:44:12.000000;1739479452000;1356.56;23.64;50.08;65;0.25
3;True;2025-02-13 20:44:17.000000;1739479457000;1355.66;23.64;50.08;65;0.25
3;True;2025-02-13 20:44:22.000000;1739479462000;1355.32;23.64;50.15;65;0.25
3;True;2025-02-13 20:44:27.000000;1739479467000;1355.59;23.61;50.24;65;0.25
3;True;2025-02-13 20:44:32.000000;1739479472000;1356.72;23.59;50.27;65;0.25
3;True;2025-02-13 20:44:37.000000;1739479477000;1357.55;23.61;50.32;65;0.25
3;True;2025-02-13 20:44:42.000000;1739479482000;1357.78;23.61;50.25;65;0.25
3;True;2025-02-13 20:44:47.000000;1739479487000;1358.03;23.58;50.28;65;0.25
3;True;2025-02-13 20:44:52.000000;1739479492000;1358.87;23.55;50.28;65;0.25
3;True;2025-02-13 20:44:57.000000;1739479497000;1359.5;23.54;50.31;65;0.25
3;True;2025-02-13 20:45:02.000000;1739479502000;1359.45;23.55;50.37;65;0.25
3;True;2025-02-13 20:45:07.000000;1739479507000;1359.21;23.55;50.36;65;0.25
3;True;2025-02-13 20:45:12.000000;1739479512000;1358.7;23.54;50.34;65;0.25
3;True;2025-02-13 20:45:17.000000;1739479517000;1359.31;23.55;50.3;65;0.25
3;True;2025-02-13 20:45:23.000000;1739479523000;1359.82;23.49;50.36;65;0.25
3;True;2025-02-13 20:45:28.000000;1739479528000;1360.29;23.52;50.38;65;0.25
3;True;2025-02-13 20:45:33.000000;1739479533000;1360.24;23.49;50.34;65;0.25
3;True;2025-02-13 20:45:38.000000;1739479538000;1360.79;23.51;50.28;65;0.25
3;True;2025-02-13 20:45:43.000000;1739479543000;1360.08;23.48;50.31;65;0.25
3;True;2025-02-13 20:45:48.000000;1739479548000;1360.24;23.46;50.38;65;0.25
3;True;2025-02-13 20:45:53.000000;1739479553000;1359.84;23.44;50.52;65;0.25
3;True;2025-02-13 20:45:58.000000;1739479558000;1360.81;23.45;50.6;65;0.25
3;True;2025-02-13 20:46:03.000000;1739479563000;1361.05;23.42;50.63;65;0.25
3;True;2025-02-13 20:46:08.000000;1739479568000;1361.76;23.37;50.83;65;0.25
3;True;2025-02-13 20:46:13.000000;1739479573000;1361.97;23.34;50.9;65;0.25
3;True;2025-02-13 20:46:18.000000;1739479578000;1362.95;23.37;50.86;65;0.25
3;True;2025-02-13 20:46:23.000000;1739479583000;1361.58;23.37;50.9;65;0.25
3;True;2025-02-13 20:46:28.000000;1739479588000;1360.03;23.4;50.89;65;0.25
3;True;2025-02-13 20:46:33.000000;1739479593000;1359.85;23.37;50.95;65;0.25
3;True;2025-02-13 20:46:39.000000;1739479599000;1360.51;23.37;50.97;65;0.25
3;True;2025-02-13 20:46:44.000000;1739479604000;1360.5;23.37;50.98;65;0.25
3;True;2025-02-13 20:46:49.000000;1739479609000;1360.48;23.38;50.98;65;0.25
3;True;2025-02-13 20:46:54.000000;1739479614000;1360.9;23.41;50.85;65;0.25
3;True;2025-02-13 20:46:59.000000;1739479619000;1360.94;23.41;50.83;65;0.25
3;True;2025-02-13 20:47:04.000000;1739479624000;1360.99;23.4;50.88;65;0.25
3;True;2025-02-13 20:47:09.000000;1739479629000;1360.77;23.4;50.89;65;0.25
3;True;2025-02-13 20:47:14.000000;1739479634000;1360.81;23.42;50.88;65;0.25
3;True;2025-02-13 20:47:19.000000;1739479639000;1361.03;23.44;50.83;65;0.25
3;True;2025-02-13 20:47:24.000000;1739479644000;1360.83;23.44;50.79;65;0.25
3;True;2025-02-13 20:47:29.000000;1739479649000;1362.14;23.42;50.78;65;0.25
3;True;2025-02-13 20:47:34.000000;1739479654000;1362.87;23.44;50.74;65;0.25
